ticket_id,customer_id,ticket_date,category,status,priority,channel,resolution_time_hours,sentiment,satisfaction_score
TKT03198,CUST04826,2023-06-07,Technical Support,Closed,Medium,Email,18.0,Neutral,4.0
TKT03199,CUST04826,2023-01-15,Account Management,Closed,Medium,Chat,38.0,Neutral,5.0
TKT03200,CUST04489,2020-08-16,Payment Issue,Closed,Low,Email,84.0,Neutral,4.0
TKT03201,CUST04057,2021-08-06,Order Issue,Closed,Medium,Email,72.0,Positive,5.0
TKT03202,CUST01733,2024-06-01,Payment Issue,Closed,Low,Email,112.0,Neutral,4.0
TKT03203,CUST01733,2024-07-13,General Inquiry,Open,Low,Chat,,Negative,
TKT03204,CUST01733,2023-04-10,Product Question,Closed,Critical,Phone,24.0,Neutral,4.0
TKT03205,CUST01733,2022-12-05,Product Question,Resolved,Medium,Email,108.0,Positive,3.0
TKT03206,CUST01733,2023-04-16,Product Question,Closed,High,Chat,48.0,Positive,3.0
TKT03207,CUST02108,2022-09-18,Technical Support,Resolved,Medium,Chat,42.0,Neutral,4.0
TKT03208,CUST04106,2021-08-21,General Inquiry,Resolved,Medium,Email,17.0,Positive,3.0
TKT03209,CUST04106,2021-04-01,Order Issue,Open,High,Chat,,Neutral,
TKT03210,CUST04106,2020-06-11,Product Question,Resolved,Medium,Chat,108.0,Neutral,4.0
TKT03211,CUST04106,2021-07-12,General Inquiry,In Progress,Medium,Chat,,Neutral,
TKT03212,CUST04106,2020-08-08,Account Management,Closed,Low,Email,86.0,Positive,4.0
TKT03213,CUST01893,2021-08-30,Technical Support,Closed,High,Chat,107.0,Positive,4.0
TKT03214,CUST01893,2021-07-16,Account Management,Closed,Low,Social Media,24.0,Positive,2.0
TKT03215,CUST01893,2023-01-03,Payment Issue,Closed,Low,Email,18.0,Positive,4.0
TKT03216,CUST02954,2022-04-30,Order Issue,Resolved,Medium,Chat,82.0,Positive,5.0
TKT03217,CUST02387,2024-07-06,General Inquiry,Closed,Low,Chat,90.0,Neutral,3.0
TKT03218,CUST02825,2025-03-18,Account Management,Resolved,High,Email,11.0,Positive,5.0
TKT03219,CUST00638,2022-08-14,Product Question,In Progress,Medium,Email,,Negative,
TKT03220,CUST03935,2020-09-19,Return Request,Resolved,Medium,Email,88.0,Positive,5.0
TKT03221,CUST01652,2023-04-01,Order Issue,Resolved,Medium,Email,81.0,Positive,5.0
TKT03222,CUST02380,2025-07-23,Account Management,Resolved,High,Email,35.0,Positive,3.0
TKT03223,CUST04568,2024-09-04,Shipping Inquiry,Closed,Medium,Email,73.0,Neutral,4.0
TKT03224,CUST04568,2022-12-30,Account Management,Closed,Low,Email,33.0,Neutral,5.0
TKT03225,CUST01102,2022-09-22,Payment Issue,Closed,Low,Email,13.0,Neutral,3.0
TKT03226,CUST01102,2022-03-28,Shipping Inquiry,In Progress,Medium,Chat,,Neutral,
TKT03227,CUST00939,2022-05-17,Product Question,Closed,Medium,Email,91.0,Positive,5.0
TKT03228,CUST00939,2022-03-21,Return Request,Closed,Low,Phone,118.0,Neutral,1.0
TKT03229,CUST04888,2024-05-18,Technical Support,Resolved,Low,Phone,44.0,Neutral,4.0
TKT03230,CUST02925,2020-04-21,Payment Issue,Closed,High,Email,7.0,Positive,5.0
TKT03231,CUST02925,2020-07-17,Product Question,Closed,Medium,Phone,61.0,Neutral,4.0
TKT03232,CUST00874,2024-06-11,Order Issue,Resolved,Medium,Social Media,47.0,Positive,4.0
TKT03233,CUST03981,2022-08-29,Order Issue,Resolved,Low,Email,108.0,Positive,1.0
TKT03234,CUST03981,2023-09-23,Return Request,Closed,Medium,Email,107.0,Neutral,2.0
TKT03235,CUST03981,2023-02-14,Payment Issue,Closed,Medium,Email,38.0,Neutral,3.0
TKT03236,CUST03981,2022-10-20,Account Management,In Progress,Low,Chat,,Positive,
TKT03237,CUST03981,2023-02-03,General Inquiry,Closed,Low,Phone,78.0,Neutral,4.0
TKT03238,CUST03854,2025-07-29,Shipping Inquiry,Closed,High,Phone,115.0,Positive,4.0
TKT03239,CUST02444,2021-01-22,Shipping Inquiry,Closed,High,Email,38.0,Positive,5.0
TKT03240,CUST02444,2021-03-28,Order Issue,In Progress,Medium,Email,,Negative,
TKT03241,CUST00046,2023-02-23,Account Management,In Progress,Medium,Phone,,Neutral,
TKT03242,CUST04988,2023-08-26,Technical Support,Resolved,High,Email,108.0,Positive,2.0
TKT03243,CUST04988,2024-10-10,Order Issue,Resolved,Medium,Phone,12.0,Positive,4.0
TKT03244,CUST04988,2024-10-19,Return Request,Closed,High,Email,87.0,Neutral,4.0
TKT03245,CUST04988,2024-01-15,Product Question,Resolved,Critical,Chat,71.0,Positive,4.0
TKT03246,CUST04988,2024-02-08,Account Management,Open,Low,Email,,Neutral,
TKT03247,CUST02746,2024-10-04,Product Question,Closed,Medium,Phone,76.0,Neutral,4.0
TKT03248,CUST03883,2022-05-17,Technical Support,Resolved,Critical,Email,80.0,Positive,3.0
TKT03249,CUST03883,2021-11-01,Technical Support,Resolved,Medium,Chat,7.0,Neutral,4.0
TKT03250,CUST01411,2021-07-12,Return Request,Resolved,High,Email,72.0,Neutral,1.0
TKT03251,CUST02838,2021-08-12,Return Request,Resolved,Low,Email,41.0,Positive,4.0
TKT03252,CUST02838,2023-04-02,Order Issue,In Progress,High,Email,,Negative,
TKT03253,CUST00818,2025-01-04,Order Issue,Resolved,Medium,Phone,118.0,Positive,3.0
TKT03254,CUST02013,2024-03-21,Shipping Inquiry,Resolved,Low,Email,73.0,Positive,4.0
TKT03255,CUST01738,2022-11-19,Order Issue,Resolved,Medium,Chat,62.0,Neutral,5.0
TKT03256,CUST01738,2022-05-08,General Inquiry,Closed,Medium,Email,25.0,Positive,3.0
TKT03257,CUST01738,2022-04-30,Payment Issue,Resolved,Medium,Email,109.0,Positive,4.0
TKT03258,CUST00623,2023-06-07,Account Management,Resolved,Low,Email,47.0,Neutral,5.0
TKT03259,CUST00623,2022-05-24,Shipping Inquiry,Closed,Low,Chat,17.0,Neutral,4.0
TKT03260,CUST00630,2022-04-05,Order Issue,Resolved,Low,Social Media,63.0,Positive,5.0
TKT03261,CUST00630,2022-02-20,General Inquiry,Closed,Low,Phone,38.0,Neutral,4.0
TKT03262,CUST02354,2020-04-18,General Inquiry,Resolved,Medium,Email,13.0,Positive,4.0
TKT03263,CUST02354,2022-01-10,Return Request,In Progress,Medium,Email,,Neutral,
TKT03264,CUST02354,2020-04-27,Payment Issue,Closed,High,Phone,70.0,Neutral,2.0
TKT03265,CUST02354,2021-03-11,Payment Issue,Closed,Low,Chat,47.0,Positive,3.0
TKT03266,CUST02354,2020-07-07,Technical Support,Resolved,Medium,Phone,108.0,Positive,4.0
TKT03267,CUST01148,2023-07-08,Return Request,Closed,Low,Chat,92.0,Neutral,1.0
TKT03268,CUST04150,2023-08-27,General Inquiry,Resolved,Low,Email,2.0,Positive,4.0
TKT03269,CUST04150,2024-01-23,Account Management,Open,Low,Email,,Neutral,
TKT03270,CUST04150,2024-01-29,Order Issue,Resolved,Critical,Phone,36.0,Neutral,5.0
TKT03271,CUST01142,2022-05-06,Technical Support,Open,Low,Chat,,Neutral,
TKT03272,CUST04714,2023-06-03,Order Issue,Open,Medium,Email,,Neutral,
TKT03273,CUST02648,2023-06-06,Product Question,Closed,Medium,Email,6.0,Positive,3.0
TKT03274,CUST02648,2023-01-15,Product Question,Resolved,Low,Phone,78.0,Positive,4.0
TKT03275,CUST02952,2023-01-18,Technical Support,Open,Medium,Phone,,Neutral,
TKT03276,CUST02952,2021-09-17,Shipping Inquiry,In Progress,Low,Email,,Neutral,
TKT03277,CUST02051,2024-09-04,General Inquiry,Closed,High,Chat,98.0,Neutral,5.0
TKT03278,CUST00053,2022-02-27,Technical Support,Closed,Low,Chat,53.0,Positive,5.0
TKT03279,CUST00053,2022-12-30,Technical Support,Resolved,Medium,Social Media,71.0,Neutral,3.0
TKT03280,CUST02109,2023-04-13,Order Issue,Open,Medium,Email,,Negative,
TKT03281,CUST02109,2023-11-15,Technical Support,Closed,High,Email,46.0,Neutral,3.0
TKT03282,CUST02109,2023-05-14,Payment Issue,Closed,Low,Phone,94.0,Neutral,4.0
TKT03283,CUST03857,2021-03-04,Product Question,Closed,Low,Chat,59.0,Positive,1.0
TKT03284,CUST01165,2021-12-31,Payment Issue,Closed,High,Email,38.0,Neutral,5.0
TKT03285,CUST01165,2020-07-05,Order Issue,Closed,Low,Email,118.0,Positive,5.0
TKT03286,CUST01165,2021-12-31,General Inquiry,Resolved,Low,Email,101.0,Neutral,4.0
TKT03287,CUST01165,2020-06-15,Payment Issue,Closed,Critical,Email,111.0,Positive,3.0
TKT03288,CUST01165,2020-11-10,Product Question,Resolved,Medium,Email,49.0,Positive,4.0
TKT03289,CUST03637,2021-10-25,General Inquiry,Resolved,Low,Email,29.0,Positive,5.0
TKT03290,CUST03637,2021-08-04,Account Management,Closed,Low,Email,119.0,Positive,4.0
TKT03291,CUST03637,2021-05-14,Return Request,Closed,High,Email,8.0,Positive,5.0
TKT03292,CUST03637,2021-09-20,Return Request,Resolved,Low,Chat,34.0,Neutral,5.0
TKT03293,CUST02333,2022-07-01,Shipping Inquiry,Closed,Medium,Chat,74.0,Neutral,5.0
TKT03294,CUST02333,2021-01-12,Return Request,Resolved,Low,Social Media,37.0,Neutral,5.0
TKT03295,CUST02333,2021-12-03,Shipping Inquiry,In Progress,Medium,Chat,,Positive,
TKT03296,CUST02333,2021-07-19,General Inquiry,Closed,Medium,Email,93.0,Positive,3.0
TKT03297,CUST03403,2021-03-25,General Inquiry,Closed,Medium,Phone,49.0,Neutral,5.0
TKT03298,CUST03668,2024-07-01,Return Request,Closed,Low,Email,74.0,Positive,4.0
TKT03299,CUST03668,2024-06-16,Product Question,Closed,Low,Social Media,98.0,Positive,1.0
TKT03300,CUST03668,2023-06-05,Product Question,In Progress,High,Phone,,Neutral,
TKT03301,CUST03668,2023-08-23,Payment Issue,Closed,Low,Chat,92.0,Positive,1.0
TKT03302,CUST03668,2023-01-05,Product Question,Resolved,Medium,Email,69.0,Positive,5.0
TKT03303,CUST00576,2021-11-22,Account Management,In Progress,Medium,Email,,Neutral,
TKT03304,CUST02443,2023-08-25,General Inquiry,In Progress,Medium,Chat,,Neutral,
TKT03305,CUST03597,2023-10-13,Order Issue,Open,Low,Chat,,Negative,
TKT03306,CUST02062,2023-01-19,Account Management,Open,Low,Social Media,,Positive,
TKT03307,CUST02062,2022-10-02,Order Issue,Closed,Medium,Chat,21.0,Positive,4.0
TKT03308,CUST04156,2025-04-03,Account Management,Resolved,Low,Email,8.0,Neutral,3.0
TKT03309,CUST02065,2023-12-21,General Inquiry,Closed,Low,Email,113.0,Positive,4.0
TKT03310,CUST03337,2025-08-03,Shipping Inquiry,Closed,Medium,Email,33.0,Neutral,3.0
TKT03311,CUST03146,2025-07-01,Return Request,Resolved,Medium,Chat,3.0,Neutral,3.0
TKT03312,CUST03146,2024-07-04,Shipping Inquiry,Open,Medium,Phone,,Positive,
TKT03313,CUST01898,2021-08-16,Return Request,In Progress,High,Email,,Neutral,
TKT03314,CUST01898,2021-02-07,Order Issue,In Progress,Low,Email,,Negative,
TKT03315,CUST01898,2021-06-18,Shipping Inquiry,Closed,Critical,Email,12.0,Neutral,5.0
TKT03316,CUST00441,2022-10-31,Shipping Inquiry,Closed,Critical,Phone,109.0,Neutral,3.0
TKT03317,CUST00460,2023-08-15,Technical Support,Resolved,High,Chat,81.0,Positive,2.0
TKT03318,CUST03133,2025-05-01,Order Issue,In Progress,Medium,Phone,,Neutral,
TKT03319,CUST02966,2025-04-20,Return Request,Closed,Medium,Social Media,78.0,Neutral,5.0
TKT03320,CUST04215,2025-01-29,Shipping Inquiry,Open,Critical,Email,,Neutral,
TKT03321,CUST04215,2024-08-21,Shipping Inquiry,Resolved,Low,Phone,110.0,Neutral,2.0
TKT03322,CUST04783,2023-07-29,General Inquiry,Resolved,Low,Chat,44.0,Positive,5.0
TKT03323,CUST04783,2022-10-04,Order Issue,Resolved,Low,Email,60.0,Neutral,5.0
TKT03324,CUST04783,2023-06-16,Product Question,Resolved,Low,Social Media,20.0,Positive,2.0
TKT03325,CUST00865,2023-02-22,Payment Issue,In Progress,Low,Chat,,Neutral,
TKT03326,CUST03385,2024-08-09,General Inquiry,Resolved,Medium,Chat,117.0,Neutral,1.0
TKT03327,CUST00187,2024-02-23,Order Issue,Open,High,Chat,,Neutral,
TKT03328,CUST01463,2022-10-27,Product Question,Open,Low,Chat,,Neutral,
TKT03329,CUST01463,2023-09-14,General Inquiry,In Progress,Medium,Social Media,,Neutral,
TKT03330,CUST01463,2022-03-27,Product Question,Resolved,High,Email,29.0,Neutral,4.0
TKT03331,CUST03096,2024-04-21,Account Management,Resolved,Medium,Chat,46.0,Positive,3.0
TKT03332,CUST03096,2023-06-18,Payment Issue,Closed,Medium,Email,70.0,Positive,4.0
TKT03333,CUST03096,2024-04-11,Order Issue,In Progress,Low,Email,,Negative,
TKT03334,CUST03096,2024-07-10,Technical Support,Resolved,High,Chat,110.0,Neutral,1.0
TKT03335,CUST03096,2023-05-18,Return Request,In Progress,High,Chat,,Neutral,
TKT03336,CUST00574,2022-01-12,Technical Support,Closed,Medium,Phone,5.0,Positive,3.0
TKT03337,CUST00574,2021-12-05,General Inquiry,In Progress,Medium,Email,,Negative,
TKT03338,CUST04480,2022-01-30,Account Management,Closed,High,Email,51.0,Positive,3.0
TKT03339,CUST04292,2023-10-20,Return Request,In Progress,Medium,Chat,,Negative,
TKT03340,CUST04292,2024-01-18,Product Question,Open,High,Chat,,Neutral,
TKT03341,CUST04292,2024-02-22,Payment Issue,Closed,High,Chat,113.0,Neutral,3.0
TKT03342,CUST04886,2022-02-15,Product Question,Closed,Medium,Email,92.0,Positive,5.0
TKT03343,CUST03830,2025-07-12,Return Request,In Progress,Low,Email,,Neutral,
TKT03344,CUST03830,2024-06-05,Payment Issue,Closed,Medium,Email,43.0,Neutral,3.0
TKT03345,CUST02212,2023-08-29,Account Management,Closed,Low,Phone,36.0,Neutral,4.0
TKT03346,CUST01119,2025-02-02,Product Question,Closed,Low,Phone,70.0,Positive,5.0
TKT03347,CUST01119,2025-09-23,Technical Support,Closed,Medium,Social Media,89.0,Positive,4.0
TKT03348,CUST01515,2024-06-26,Account Management,Resolved,Low,Email,55.0,Positive,4.0
TKT03349,CUST01515,2024-07-05,Payment Issue,Closed,High,Phone,84.0,Neutral,5.0
TKT03350,CUST03360,2022-09-10,General Inquiry,Resolved,Low,Chat,108.0,Positive,4.0
TKT03351,CUST03360,2023-02-24,Order Issue,Open,Medium,Email,,Neutral,
TKT03352,CUST01790,2023-08-12,Account Management,Closed,Critical,Chat,82.0,Positive,5.0
TKT03353,CUST04484,2024-11-22,Order Issue,Resolved,Medium,Email,37.0,Neutral,5.0
TKT03354,CUST02119,2024-05-27,General Inquiry,Closed,Low,Email,40.0,Positive,3.0
TKT03355,CUST01741,2022-01-15,Technical Support,In Progress,Medium,Chat,,Neutral,
TKT03356,CUST02684,2021-11-16,Payment Issue,In Progress,High,Chat,,Neutral,
TKT03357,CUST02684,2021-08-13,Technical Support,Closed,High,Email,66.0,Positive,4.0
TKT03358,CUST02684,2021-08-20,Order Issue,In Progress,Low,Chat,,Negative,
TKT03359,CUST02732,2021-08-18,Technical Support,Closed,Low,Email,54.0,Positive,4.0
TKT03360,CUST02732,2023-07-13,General Inquiry,Resolved,High,Email,85.0,Positive,4.0
TKT03361,CUST02732,2023-02-02,Payment Issue,Closed,Medium,Phone,62.0,Positive,4.0
TKT03362,CUST00503,2021-05-06,Account Management,Closed,Medium,Email,82.0,Positive,3.0
TKT03363,CUST00503,2020-03-26,Return Request,In Progress,Low,Email,,Negative,
TKT03364,CUST04227,2022-09-09,Order Issue,Resolved,High,Email,11.0,Positive,5.0
TKT03365,CUST01224,2022-03-23,Order Issue,Closed,Medium,Chat,94.0,Positive,3.0
TKT03366,CUST02460,2024-11-04,Payment Issue,Closed,High,Email,92.0,Positive,5.0
TKT03367,CUST03510,2023-05-31,Shipping Inquiry,Resolved,Low,Chat,2.0,Neutral,4.0
TKT03368,CUST03510,2023-11-24,Technical Support,Resolved,Low,Email,73.0,Positive,3.0
TKT03369,CUST01504,2024-02-18,Order Issue,Resolved,Medium,Social Media,109.0,Positive,4.0
TKT03370,CUST04599,2024-04-26,Product Question,Closed,High,Chat,96.0,Positive,4.0
TKT03371,CUST03836,2024-05-05,Return Request,Resolved,Medium,Email,110.0,Positive,4.0
TKT03372,CUST03836,2023-06-19,Technical Support,Resolved,High,Social Media,37.0,Neutral,5.0
TKT03373,CUST03917,2023-06-21,Payment Issue,Closed,Low,Email,4.0,Positive,5.0
TKT03374,CUST04685,2022-04-13,Product Question,Resolved,Medium,Chat,35.0,Positive,3.0
TKT03375,CUST04685,2023-01-28,Shipping Inquiry,Closed,Medium,Chat,79.0,Positive,4.0
TKT03376,CUST04451,2022-07-17,Technical Support,In Progress,Critical,Phone,,Positive,
TKT03377,CUST03082,2023-04-24,General Inquiry,Closed,Low,Phone,60.0,Neutral,4.0
TKT03378,CUST03526,2023-12-08,Payment Issue,Resolved,Low,Chat,34.0,Positive,1.0
TKT03379,CUST01967,2022-07-28,Return Request,Resolved,Low,Phone,73.0,Neutral,2.0
TKT03380,CUST01967,2023-05-24,Return Request,Resolved,High,Email,68.0,Neutral,3.0
TKT03381,CUST00602,2021-11-28,General Inquiry,Closed,Medium,Email,30.0,Positive,3.0
TKT03382,CUST00602,2022-04-26,General Inquiry,Closed,Critical,Chat,15.0,Positive,5.0
TKT03383,CUST00536,2020-03-31,Shipping Inquiry,Closed,Low,Chat,112.0,Positive,4.0
TKT03384,CUST00536,2021-03-02,Shipping Inquiry,Resolved,Medium,Social Media,47.0,Neutral,4.0
TKT03385,CUST00536,2021-09-15,Return Request,Closed,Medium,Chat,35.0,Positive,3.0
TKT03386,CUST00536,2021-07-02,General Inquiry,Closed,High,Email,21.0,Neutral,5.0
TKT03387,CUST00536,2021-03-01,Shipping Inquiry,Resolved,Low,Chat,53.0,Neutral,3.0
TKT03388,CUST02017,2020-11-20,Shipping Inquiry,Closed,High,Chat,103.0,Positive,5.0
TKT03389,CUST02017,2022-07-22,Account Management,Closed,Low,Chat,56.0,Positive,3.0
TKT03390,CUST02017,2021-06-27,Technical Support,Resolved,Low,Email,22.0,Positive,3.0
TKT03391,CUST04136,2022-05-08,Technical Support,Closed,Low,Chat,68.0,Positive,4.0
TKT03392,CUST01059,2023-09-04,Account Management,Closed,Medium,Email,109.0,Neutral,4.0
TKT03393,CUST02053,2025-05-06,Account Management,Closed,Low,Chat,72.0,Positive,4.0
TKT03394,CUST02668,2022-05-10,Shipping Inquiry,Closed,Medium,Email,61.0,Neutral,3.0
TKT03395,CUST00197,2020-08-16,Product Question,Closed,Medium,Chat,102.0,Positive,5.0
TKT03396,CUST00197,2020-06-09,Product Question,Closed,Low,Email,110.0,Neutral,4.0
TKT03397,CUST00197,2021-04-04,Technical Support,Closed,High,Email,11.0,Positive,5.0
TKT03398,CUST01527,2023-05-08,Payment Issue,Closed,High,Email,60.0,Neutral,4.0
TKT03399,CUST01527,2022-12-27,Payment Issue,Closed,Low,Email,99.0,Positive,5.0
TKT03400,CUST02383,2023-05-24,Shipping Inquiry,Closed,Low,Chat,41.0,Positive,4.0
TKT03401,CUST02383,2023-03-01,Payment Issue,Resolved,Medium,Email,30.0,Neutral,5.0
TKT03402,CUST02383,2024-01-02,Product Question,Resolved,Medium,Chat,7.0,Positive,3.0
TKT03403,CUST03282,2024-05-03,Shipping Inquiry,Closed,Low,Email,103.0,Positive,2.0
TKT03404,CUST03282,2024-09-20,Order Issue,Resolved,High,Chat,35.0,Positive,3.0
TKT03405,CUST03282,2024-06-15,Shipping Inquiry,Resolved,High,Chat,78.0,Positive,4.0
TKT03406,CUST03282,2024-05-10,Product Question,Resolved,Low,Chat,112.0,Neutral,4.0
TKT03407,CUST03282,2024-03-27,Payment Issue,Closed,Medium,Email,105.0,Neutral,3.0
TKT03408,CUST02617,2021-01-27,Technical Support,Closed,Medium,Email,35.0,Positive,5.0
TKT03409,CUST02617,2022-03-24,Product Question,Open,Medium,Chat,,Positive,
TKT03410,CUST02767,2023-02-27,Shipping Inquiry,Closed,Low,Email,40.0,Positive,3.0
TKT03411,CUST04511,2022-04-15,General Inquiry,Resolved,Medium,Phone,78.0,Positive,2.0
TKT03412,CUST01837,2023-03-25,Shipping Inquiry,Open,Low,Email,,Neutral,
TKT03413,CUST03795,2021-04-03,Product Question,Resolved,Low,Chat,17.0,Positive,5.0
TKT03414,CUST03562,2022-05-23,Technical Support,Closed,High,Email,16.0,Neutral,4.0
TKT03415,CUST03562,2022-06-20,General Inquiry,Resolved,Low,Phone,76.0,Positive,4.0
TKT03416,CUST01244,2024-11-23,Technical Support,Closed,Medium,Chat,109.0,Positive,1.0
TKT03417,CUST00481,2024-02-22,Shipping Inquiry,Open,Low,Chat,,Neutral,
TKT03418,CUST01262,2025-05-22,Technical Support,Closed,Low,Email,38.0,Neutral,5.0
TKT03419,CUST01262,2025-09-25,Technical Support,Open,Medium,Email,,Negative,
TKT03420,CUST03677,2022-05-10,Account Management,Closed,Medium,Chat,74.0,Positive,3.0
TKT03421,CUST03677,2022-02-25,Product Question,Open,Low,Email,,Positive,
TKT03422,CUST03677,2021-08-26,Technical Support,Closed,High,Chat,78.0,Positive,5.0
TKT03423,CUST03677,2023-04-22,Payment Issue,Resolved,Medium,Chat,64.0,Positive,4.0
TKT03424,CUST03677,2023-03-01,Shipping Inquiry,Closed,High,Phone,27.0,Neutral,5.0
TKT03425,CUST02183,2022-05-15,Account Management,Resolved,Low,Email,109.0,Positive,5.0
TKT03426,CUST02183,2021-04-20,Return Request,Resolved,Medium,Phone,33.0,Positive,5.0
TKT03427,CUST02183,2022-06-20,Technical Support,Closed,Medium,Phone,69.0,Positive,5.0
TKT03428,CUST01636,2024-01-31,Order Issue,Resolved,Low,Chat,103.0,Neutral,1.0
TKT03429,CUST02166,2021-06-25,Technical Support,Closed,Low,Phone,12.0,Neutral,1.0
TKT03430,CUST00944,2022-12-22,General Inquiry,Open,Low,Email,,Neutral,
TKT03431,CUST02019,2022-05-08,Return Request,Closed,Low,Social Media,81.0,Positive,5.0
TKT03432,CUST02019,2021-09-08,General Inquiry,In Progress,Medium,Chat,,Negative,
TKT03433,CUST01240,2025-06-12,General Inquiry,Resolved,Medium,Email,50.0,Positive,3.0
TKT03434,CUST01240,2025-01-09,Order Issue,In Progress,Medium,Email,,Neutral,
TKT03435,CUST01305,2025-03-06,Product Question,Closed,High,Email,56.0,Neutral,4.0
TKT03436,CUST01568,2023-11-23,Product Question,In Progress,Low,Email,,Neutral,
TKT03437,CUST02510,2024-01-27,Return Request,Closed,Medium,Phone,82.0,Neutral,4.0
TKT03438,CUST03790,2024-11-26,Shipping Inquiry,Closed,High,Chat,29.0,Positive,5.0
TKT03439,CUST04605,2021-03-02,Technical Support,Closed,Low,Chat,12.0,Neutral,5.0
TKT03440,CUST04605,2021-06-12,Technical Support,Closed,Medium,Email,11.0,Positive,4.0
TKT03441,CUST04605,2021-08-24,Technical Support,Open,Medium,Social Media,,Negative,
TKT03442,CUST01229,2023-12-15,Account Management,Resolved,Low,Email,11.0,Neutral,5.0
TKT03443,CUST01229,2023-09-21,Account Management,Resolved,High,Phone,84.0,Neutral,3.0
TKT03444,CUST04670,2025-03-12,General Inquiry,Closed,Low,Email,29.0,Positive,5.0
TKT03445,CUST04038,2023-10-22,Technical Support,Closed,Low,Email,102.0,Neutral,4.0
TKT03446,CUST04791,2024-12-12,Product Question,Closed,Low,Email,26.0,Positive,4.0
TKT03447,CUST00903,2022-06-27,Payment Issue,Resolved,Medium,Chat,113.0,Positive,5.0
TKT03448,CUST00903,2021-09-20,Product Question,Closed,Medium,Chat,18.0,Positive,5.0
TKT03449,CUST01352,2021-08-05,Product Question,Resolved,Medium,Phone,34.0,Positive,4.0
TKT03450,CUST01352,2021-04-18,Shipping Inquiry,Open,High,Email,,Positive,
TKT03451,CUST01352,2020-07-11,General Inquiry,In Progress,Medium,Email,,Neutral,
TKT03452,CUST00134,2023-02-27,General Inquiry,Resolved,High,Chat,91.0,Positive,5.0
TKT03453,CUST04794,2021-09-11,Return Request,In Progress,Medium,Chat,,Negative,
