customer_id,purchase_frequency,avg_order_value,total_revenue,customer_tenure_months,email_engagement_score,product_categories_purchased,avg_days_between_purchase,days_since_last_purchase,refund_rate,predicted_clv,clv_segment,segment_score
CUST02971,5,74.5,372.5,4,0.81,3,36,2,0.047,828.32,Promising,2
CUST02972,1,111.42,111.42,1,0.22,3,180,56,0.005,120.1,Need Attention,1
CUST02973,2,261.33,522.66,2,0.26,4,90,130,0.072,565.87,Promising,2
CUST02974,6,97.31,583.86,10,0.34,3,30,30,0.093,1500.42,Potential Loyalists,3
CUST02975,2,162.37,324.74,2,0.31,4,90,96,0.013,373.94,Need Attention,1
CUST02976,6,94.1,564.6,1,0.89,4,30,4,0.04,1129.2,Potential Loyalists,3
CUST02977,7,143.33,1003.31,6,0.36,2,25,40,0.044,2397.91,Potential Loyalists,3
CUST02978,21,144.92,3043.32,18,0.77,1,8,16,0.07,9906.01,Champions,5
CUST02979,2,69.16,138.32,6,0.44,3,90,169,0.047,197.73,Need Attention,1
CUST02980,4,27.43,109.72,10,0.3,1,45,63,0.044,192.3,Need Attention,1
CUST02981,2,166.54,333.08,15,0.32,1,90,5,0.101,673.74,Promising,2
CUST02982,3,95.18,285.54,9,0.4,3,60,1,0.017,491.2,Need Attention,1
CUST02983,6,165.71,994.26,17,0.51,3,30,35,0.07,3159.26,Loyal Customers,4
CUST02984,14,164.2,2298.8,117,0.55,3,12,18,0.018,26524.7,Champions,5
CUST02985,1,62.96,62.96,2,0.28,5,180,106,0.045,70.15,Need Attention,1
CUST02986,1,21.37,21.37,7,0.18,2,180,4,0.06,31.81,Need Attention,1
CUST02987,4,151.04,604.16,4,0.43,3,45,3,0.008,799.1,Promising,2
CUST02988,1,68.14,68.14,1,0.02,3,180,136,0.029,71.68,Need Attention,1
CUST02989,3,89.82,269.46,4,0.05,2,60,93,0.071,333.77,Need Attention,1
CUST02990,5,66.85,334.25,2,0.63,2,36,36,0.046,690.89,Promising,2
CUST02991,19,159.62,3032.78,9,0.39,2,9,18,0.031,8081.6,Champions,5
CUST02992,2,236.95,473.9,18,0.26,3,90,74,0.001,1183.57,Potential Loyalists,3
CUST02993,3,88.18,264.54,44,0.38,3,60,3,0.006,1227.11,Potential Loyalists,3
CUST02994,2,64.07,128.14,3,0.17,5,90,129,0.092,145.44,Need Attention,1
CUST02995,5,31.02,155.1,13,0.53,3,36,56,0.055,451.92,Need Attention,1
CUST02996,4,45.31,181.24,2,0.37,3,45,23,0.081,194.32,Need Attention,1
CUST02997,9,77.02,693.18,23,0.52,1,20,7,0.021,2657.94,Loyal Customers,4
CUST02998,4,74.85,299.4,1,0.24,1,45,13,0.015,319.48,Need Attention,1
CUST02999,8,97.95,783.6,15,0.39,4,22,34,0.059,2396.44,Potential Loyalists,3
CUST03000,3,140.04,420.12,7,0.34,2,60,20,0.089,605.99,Promising,2
CUST03001,10,92.07,920.7,5,0.78,4,18,16,0.094,2015.87,Potential Loyalists,3
CUST03002,5,211.74,1058.7,7,0.96,3,36,25,0.0,2734.98,Loyal Customers,4
CUST03003,5,155.95,779.75,1,0.77,1,36,68,0.001,1622.85,Potential Loyalists,3
CUST03004,2,88.33,176.66,3,0.24,4,90,65,0.02,216.41,Need Attention,1
CUST03005,39,127.26,4963.14,9,0.75,3,5,6,0.075,12624.99,Champions,5
CUST03006,15,21.35,320.25,3,0.17,4,12,9,0.001,719.84,Promising,2
CUST03007,1,50.96,50.96,7,0.34,3,180,102,0.048,76.81,Need Attention,1
CUST03008,23,44.97,1034.31,39,0.82,2,7,2,0.086,4963.14,Loyal Customers,4
CUST03009,10,63.29,632.9,10,0.63,1,18,24,0.052,1699.97,Potential Loyalists,3
CUST03010,1,91.86,91.86,2,0.66,4,180,104,0.064,100.31,Need Attention,1
CUST03011,5,173.88,869.4,11,0.98,4,36,59,0.094,2297.39,Potential Loyalists,3
CUST03012,8,52.66,421.28,53,0.87,1,22,37,0.043,2586.98,Loyal Customers,4
CUST03013,8,35.89,287.12,9,0.48,1,22,16,0.052,748.52,Promising,2
CUST03014,2,166.45,332.9,7,0.31,3,90,179,0.063,493.88,Need Attention,1
CUST03015,10,354.64,3546.4,23,0.45,3,18,15,0.088,12667.74,Champions,5
CUST03016,14,165.5,2317.0,15,0.6,2,12,10,0.013,7432.36,Champions,5
CUST03017,3,125.5,376.5,31,0.48,1,60,88,0.108,1203.42,Potential Loyalists,3
CUST03018,1,114.96,114.96,5,0.2,3,180,21,0.075,150.65,Need Attention,1
CUST03019,4,190.06,760.24,3,0.11,3,45,84,0.136,821.06,Promising,2
CUST03020,6,88.8,532.8,22,0.81,1,30,55,0.05,1940.28,Potential Loyalists,3
CUST03021,19,99.69,1894.11,1,0.57,3,9,2,0.004,3930.28,Loyal Customers,4
CUST03022,17,220.45,3747.65,1,0.57,1,10,3,0.105,6987.81,Champions,5
CUST03023,2,79.42,158.84,2,0.24,5,90,104,0.017,182.16,Need Attention,1
CUST03024,23,360.02,8280.46,6,0.79,3,7,7,0.019,20307.83,Champions,5
CUST03025,2,175.5,351.0,1,0.37,4,90,97,0.028,369.6,Need Attention,1
CUST03026,6,30.3,181.8,19,0.89,1,30,36,0.012,643.63,Promising,2
CUST03027,2,89.7,179.4,25,0.4,3,90,122,0.215,434.22,Need Attention,1
CUST03028,8,95.34,762.72,6,0.9,2,22,4,0.091,1733.28,Potential Loyalists,3
CUST03029,2,116.99,233.98,25,0.15,1,90,164,0.034,696.91,Promising,2
CUST03030,2,109.71,219.42,54,0.42,2,90,3,0.01,1194.74,Potential Loyalists,3
CUST03031,1,106.42,106.42,34,0.19,4,180,180,0.002,407.13,Need Attention,1
CUST03032,1,20.64,20.64,12,0.31,1,180,44,0.114,36.57,Need Attention,1
CUST03033,1,48.02,48.02,25,0.45,3,180,22,0.019,145.25,Need Attention,1
CUST03034,23,109.9,2527.7,117,0.79,1,7,8,0.01,29403.47,Champions,5
CUST03035,2,157.64,315.28,19,0.29,2,90,112,0.012,804.7,Promising,2
CUST03036,5,64.06,320.3,4,0.36,2,36,43,0.034,721.96,Promising,2
CUST03037,4,122.63,490.52,4,0.19,4,45,73,0.001,653.37,Promising,2
CUST03038,5,110.64,553.2,11,0.87,2,36,13,0.034,1558.64,Potential Loyalists,3
CUST03039,17,185.89,3160.13,7,0.46,1,10,17,0.001,8155.51,Champions,5
CUST03040,2,173.53,347.06,12,0.06,3,90,11,0.04,666.36,Promising,2
CUST03041,2,52.4,104.8,8,0.32,2,90,59,0.056,164.89,Need Attention,1
CUST03042,3,197.49,592.47,1,0.51,3,60,28,0.093,582.15,Promising,2
CUST03043,5,209.11,1045.55,15,0.61,3,36,61,0.09,3092.21,Loyal Customers,4
CUST03044,2,49.13,98.26,133,0.29,4,90,70,0.141,1019.9,Potential Loyalists,3
CUST03045,6,152.31,913.86,22,0.34,3,30,3,0.065,3275.43,Loyal Customers,4
CUST03046,3,96.85,290.55,6,0.4,2,60,119,0.133,377.86,Need Attention,1
CUST03047,3,61.08,183.24,10,0.14,2,60,10,0.037,323.51,Need Attention,1
CUST03048,10,91.58,915.8,2,0.52,4,18,18,0.127,1732.24,Potential Loyalists,3
CUST03049,1,99.24,99.24,3,0.41,4,180,140,0.056,117.1,Need Attention,1
CUST03050,4,152.9,611.6,5,0.23,2,45,73,0.058,816.18,Promising,2
CUST03051,4,267.03,1068.12,58,0.42,1,45,85,0.02,6106.09,Champions,5
CUST03052,6,49.49,296.94,122,0.48,2,30,3,0.144,3092.53,Loyal Customers,4
CUST03053,1,62.53,62.53,8,0.3,3,180,46,0.049,99.11,Need Attention,1
CUST03054,8,47.1,376.8,3,0.73,4,22,21,0.045,809.65,Promising,2
CUST03055,20,82.13,1642.6,8,0.93,2,9,1,0.0,4380.27,Loyal Customers,4
CUST03056,8,65.65,525.2,6,0.69,1,22,14,0.007,1303.81,Potential Loyalists,3
CUST03057,26,115.57,3004.82,19,0.69,5,6,10,0.04,10336.58,Champions,5
CUST03058,8,158.22,1265.76,1,0.45,4,22,10,0.03,2557.89,Loyal Customers,4
CUST03059,1,219.56,219.56,12,0.2,2,180,102,0.011,434.29,Need Attention,1
CUST03060,5,223.41,1117.05,3,0.81,4,36,10,0.015,2475.66,Potential Loyalists,3
CUST03061,9,96.59,869.31,6,0.51,2,20,20,0.033,2101.56,Potential Loyalists,3
CUST03062,2,62.45,124.9,1,0.4,4,90,42,0.032,130.98,Need Attention,1
CUST03063,4,210.34,841.36,7,0.09,2,45,73,0.048,1268.21,Potential Loyalists,3
CUST03064,8,312.38,2499.04,10,0.59,1,22,16,0.017,6960.24,Champions,5
CUST03065,9,90.5,814.5,6,0.7,5,20,37,0.05,1934.44,Potential Loyalists,3
CUST03066,6,94.1,564.6,5,0.59,2,30,54,0.041,1308.51,Potential Loyalists,3
CUST03067,3,64.54,193.62,14,0.13,4,60,109,0.004,417.83,Need Attention,1
CUST03068,1,134.29,134.29,3,0.26,1,180,100,0.203,133.79,Need Attention,1
CUST03069,1,102.62,102.62,21,0.35,2,180,174,0.055,266.68,Need Attention,1
CUST03070,8,165.06,1320.48,20,0.38,3,22,35,0.104,4338.22,Loyal Customers,4
CUST03071,1,109.35,109.35,112,0.05,4,180,85,0.033,1092.66,Potential Loyalists,3
CUST03072,9,39.59,356.31,4,0.69,1,20,25,0.035,802.29,Promising,2
CUST03073,1,64.02,64.02,90,0.42,3,180,36,0.022,532.2,Promising,2
CUST03074,1,124.13,124.13,5,0.2,2,180,177,0.018,172.69,Need Attention,1
CUST03075,6,164.35,986.1,66,0.73,1,30,47,0.133,6412.12,Champions,5
CUST03076,6,115.18,691.08,9,0.68,1,30,6,0.034,1835.85,Potential Loyalists,3
CUST03077,3,139.24,417.72,2,0.11,2,60,65,0.004,485.39,Need Attention,1
CUST03078,3,437.04,1311.12,9,0.53,3,60,96,0.03,2225.63,Potential Loyalists,3
CUST03079,13,47.43,616.59,1,0.9,1,13,12,0.021,1257.59,Potential Loyalists,3
CUST03080,24,59.73,1433.52,37,0.7,4,7,1,0.119,6419.9,Champions,5
CUST03081,7,94.66,662.62,8,0.67,2,25,7,0.008,1752.85,Potential Loyalists,3
CUST03082,4,94.79,379.16,9,0.2,4,45,56,0.006,659.55,Promising,2
CUST03083,1,184.35,184.35,11,0.41,2,180,60,0.052,334.96,Need Attention,1
CUST03084,5,71.47,357.35,24,0.83,1,36,10,0.023,1396.52,Potential Loyalists,3
CUST03085,5,199.03,995.15,9,0.66,4,36,44,0.016,2692.88,Loyal Customers,4
CUST03086,2,133.99,267.98,8,0.1,1,90,155,0.141,383.66,Need Attention,1
CUST03087,3,88.2,264.6,20,0.76,1,60,99,0.025,687.96,Promising,2
CUST03088,5,50.91,254.55,27,0.9,2,36,51,0.134,936.87,Promising,2
CUST03089,21,42.3,888.3,10,0.47,3,8,11,0.117,2222.38,Potential Loyalists,3
CUST03090,3,86.98,260.94,1,0.31,1,60,4,0.034,273.07,Need Attention,1
CUST03091,1,148.64,148.64,14,0.44,3,180,163,0.045,307.56,Need Attention,1
CUST03092,14,20.0,280.0,16,0.69,4,12,9,0.018,916.53,Promising,2
CUST03093,25,48.9,1222.5,1,0.65,4,7,13,0.034,2460.28,Potential Loyalists,3
CUST03094,16,92.26,1476.16,2,0.59,3,11,15,0.004,3185.55,Loyal Customers,4
CUST03095,1,73.49,73.49,16,0.27,2,180,126,0.085,156.9,Need Attention,1
CUST03096,6,63.18,379.08,44,0.72,1,30,15,0.009,2128.79,Potential Loyalists,3
CUST03097,3,82.73,248.19,26,0.58,4,60,46,0.023,767.86,Promising,2
CUST03098,7,71.39,499.73,9,0.87,1,25,36,0.02,1346.77,Potential Loyalists,3
CUST03099,6,89.84,539.04,2,0.76,2,30,25,0.097,1054.63,Potential Loyalists,3
CUST03100,47,68.13,3202.11,3,0.76,4,5,7,0.04,6916.56,Champions,5
CUST03101,9,66.68,600.12,64,0.88,1,20,12,0.017,4326.07,Loyal Customers,4
CUST03102,3,36.24,108.72,1,0.16,3,60,88,0.021,115.31,Need Attention,1
CUST03103,2,53.18,106.36,24,0.3,1,90,150,0.047,304.08,Need Attention,1
CUST03104,1,138.65,138.65,6,0.15,3,180,170,0.045,198.62,Need Attention,1
CUST03105,9,45.76,411.84,4,0.38,2,20,25,0.039,923.48,Promising,2
CUST03106,16,60.72,971.52,51,0.73,1,11,3,0.001,6065.93,Champions,5
CUST03107,5,101.06,505.3,36,0.94,1,36,38,0.031,2448.18,Potential Loyalists,3
CUST03108,6,102.12,612.72,8,0.33,1,30,52,0.001,1632.29,Potential Loyalists,3
CUST03109,4,124.94,499.76,10,0.31,2,45,32,0.002,914.39,Promising,2
CUST03110,18,86.37,1554.66,6,0.96,2,10,3,0.119,3424.14,Loyal Customers,4
CUST03111,2,68.4,136.8,2,0.09,2,90,22,0.023,155.93,Need Attention,1
CUST03112,43,87.43,3759.49,55,0.7,5,5,5,0.117,21854.23,Champions,5
CUST03113,1,96.51,96.51,14,0.46,3,180,40,0.001,208.9,Need Attention,1
CUST03114,2,180.6,361.2,6,0.12,2,90,98,0.083,496.83,Need Attention,1
CUST03115,1,286.09,286.09,6,0.04,3,180,163,0.129,373.78,Need Attention,1
CUST03116,5,96.95,484.75,8,0.88,2,36,20,0.065,1208.64,Potential Loyalists,3
CUST03117,1,39.92,39.92,13,0.46,3,180,100,0.048,79.17,Need Attention,1
CUST03118,5,36.43,182.15,2,0.57,3,36,41,0.036,380.45,Need Attention,1
CUST03119,4,139.28,557.12,6,0.26,2,45,47,0.012,825.65,Promising,2
CUST03120,4,79.64,318.56,5,0.43,3,45,14,0.001,450.84,Need Attention,1
CUST03121,1,44.74,44.74,132,0.31,2,180,24,0.018,527.22,Promising,2
CUST03122,25,117.7,2942.5,80,0.76,2,7,1,0.09,23206.52,Champions,5
CUST03123,1,274.42,274.42,4,0.19,2,180,79,0.003,364.8,Need Attention,1
CUST03124,6,97.81,586.86,7,0.79,3,30,29,0.042,1452.38,Potential Loyalists,3
CUST03125,3,35.88,107.64,10,0.36,4,60,47,0.001,197.14,Need Attention,1
CUST03126,15,273.77,4106.55,29,0.67,1,12,9,0.008,17992.16,Champions,5
CUST03127,19,87.93,1670.67,5,0.32,3,9,4,0.113,3581.22,Loyal Customers,4
CUST03128,4,145.26,581.04,7,0.19,2,45,17,0.02,901.58,Promising,2
CUST03129,16,183.53,2936.48,3,0.3,3,11,3,0.018,6488.15,Champions,5
CUST03130,4,117.54,470.16,2,0.3,2,45,24,0.015,540.29,Promising,2
CUST03131,9,143.9,1295.1,31,0.27,1,20,28,0.087,5419.45,Champions,5
CUST03132,2,93.44,186.88,26,0.2,1,90,115,0.029,574.62,Promising,2
CUST03133,4,155.76,623.04,10,0.16,2,45,72,0.04,1096.55,Potential Loyalists,3
CUST03134,4,608.54,2434.16,11,0.12,3,45,72,0.013,4604.82,Loyal Customers,4
CUST03135,12,43.44,521.28,18,0.78,4,15,17,0.016,1795.29,Potential Loyalists,3
CUST03136,1,59.82,59.82,2,0.09,1,180,105,0.072,64.77,Need Attention,1
CUST03137,1,360.24,360.24,3,0.55,1,180,27,0.032,435.89,Need Attention,1
CUST03138,2,103.35,206.7,16,0.32,5,90,7,0.009,477.96,Need Attention,1
CUST03139,2,60.54,121.08,4,0.55,1,90,23,0.058,152.08,Need Attention,1
CUST03140,4,214.7,858.8,1,0.3,2,45,46,0.038,895.01,Promising,2
CUST03141,5,72.22,361.1,25,0.77,2,36,71,0.008,1462.7,Potential Loyalists,3
CUST03142,3,111.86,335.58,21,0.29,1,60,12,0.078,850.86,Promising,2
CUST03143,2,56.39,112.78,6,0.16,3,90,153,0.042,162.06,Need Attention,1
CUST03144,5,58.51,292.55,29,0.65,3,36,42,0.002,1289.51,Potential Loyalists,3
CUST03145,1,68.11,68.11,26,0.04,2,180,99,0.059,202.96,Need Attention,1
CUST03146,1,79.21,79.21,8,0.13,1,180,4,0.055,124.76,Need Attention,1
CUST03147,1,114.27,114.27,31,0.05,4,180,75,0.013,404.14,Need Attention,1
CUST03148,1,78.79,78.79,2,0.48,3,180,106,0.021,89.99,Need Attention,1
CUST03149,3,41.22,123.66,12,0.08,3,60,50,0.149,210.47,Need Attention,1
CUST03150,2,71.81,143.62,3,0.21,3,90,22,0.025,175.04,Need Attention,1
CUST03151,1,125.14,125.14,7,0.23,1,180,144,0.028,192.59,Need Attention,1
CUST03152,7,74.64,522.48,106,0.56,3,25,16,0.013,5586.62,Champions,5
CUST03153,12,83.07,996.84,3,0.69,3,15,19,0.043,2146.45,Potential Loyalists,3
CUST03154,2,125.31,250.62,6,0.64,1,90,134,0.103,337.21,Need Attention,1
CUST03155,10,114.73,1147.3,4,0.8,1,18,11,0.003,2669.0,Loyal Customers,4
CUST03156,11,141.18,1552.98,46,0.81,3,16,25,0.012,8950.34,Champions,5
CUST03157,1,100.49,100.49,72,0.13,1,180,44,0.002,702.02,Promising,2
CUST03158,9,124.99,1124.91,31,0.25,1,20,9,0.056,4867.11,Loyal Customers,4
CUST03159,1,87.56,87.56,33,0.16,4,180,69,0.028,319.16,Need Attention,1
CUST03160,9,54.22,487.98,6,0.75,2,20,20,0.021,1194.33,Potential Loyalists,3
CUST03161,5,240.63,1203.15,7,0.78,3,36,35,0.015,3061.52,Loyal Customers,4
CUST03162,10,169.52,1695.2,8,0.68,1,18,32,0.02,4430.12,Loyal Customers,4
CUST03163,2,79.17,158.34,5,0.44,4,90,38,0.079,206.59,Need Attention,1
CUST03164,10,28.74,287.4,8,0.65,2,18,5,0.031,742.64,Promising,2
CUST03165,3,77.22,231.66,2,0.06,1,60,22,0.2,216.22,Need Attention,1
CUST03166,16,32.21,515.36,10,0.79,4,11,14,0.003,1455.81,Potential Loyalists,3
CUST03167,23,22.34,513.82,1,0.8,1,7,5,0.113,949.5,Promising,2
CUST03168,1,159.95,159.95,2,0.32,1,180,108,0.037,179.7,Need Attention,1
CUST03169,1,36.94,36.94,27,0.34,4,180,77,0.076,110.93,Need Attention,1
CUST03170,8,86.13,689.04,11,0.81,2,22,31,0.023,1963.48,Potential Loyalists,3
CUST03171,2,72.94,145.88,1,0.45,2,90,20,0.002,157.72,Need Attention,1
CUST03172,12,149.78,1797.36,32,0.6,1,15,12,0.108,7481.81,Champions,5
CUST03173,5,135.85,679.25,2,0.78,1,36,33,0.149,1252.42,Potential Loyalists,3
CUST03174,5,95.46,477.3,9,0.69,2,36,32,0.113,1164.25,Potential Loyalists,3
CUST03175,5,122.09,610.45,10,0.83,5,36,64,0.04,1660.42,Potential Loyalists,3
CUST03176,1,143.15,143.15,6,0.1,4,180,153,0.027,208.93,Need Attention,1
CUST03177,2,42.06,84.12,19,0.36,1,90,158,0.034,209.92,Need Attention,1
CUST03178,2,76.92,153.84,9,0.12,4,90,51,0.012,265.99,Need Attention,1
CUST03179,14,143.49,2008.86,19,0.72,3,12,15,0.036,6939.27,Champions,5
CUST03180,7,194.27,1359.89,6,0.65,2,25,7,0.038,3270.54,Loyal Customers,4
CUST03181,1,100.28,100.28,6,0.33,2,180,35,0.008,149.22,Need Attention,1
CUST03182,5,35.52,177.6,12,0.44,4,36,39,0.143,456.61,Need Attention,1
CUST03183,2,130.36,260.72,20,0.07,4,90,2,0.006,691.08,Promising,2
CUST03184,1,303.65,303.65,27,0.31,1,180,102,0.095,893.11,Promising,2
CUST03185,9,97.13,874.17,4,0.76,4,20,22,0.025,1988.74,Potential Loyalists,3
CUST03186,1,93.76,93.76,5,0.41,4,180,159,0.085,121.54,Need Attention,1
CUST03187,1,168.24,168.24,4,0.21,3,180,98,0.049,213.33,Need Attention,1
CUST03188,3,133.4,400.2,9,0.22,3,60,103,0.037,674.44,Promising,2
CUST03189,3,176.99,530.97,13,0.44,2,60,111,0.078,1019.9,Potential Loyalists,3
CUST03190,4,97.54,390.16,10,0.4,3,45,43,0.015,704.56,Promising,2
CUST03191,9,179.8,1618.2,18,0.72,5,20,29,0.152,4802.82,Loyal Customers,4
CUST03192,17,96.35,1637.95,8,0.88,2,10,11,0.041,4188.78,Loyal Customers,4
CUST03193,2,241.78,483.56,27,0.13,4,90,111,0.037,1513.42,Potential Loyalists,3
CUST03194,1,144.73,144.73,20,0.17,1,180,167,0.041,370.12,Need Attention,1
CUST03195,7,133.52,934.64,25,0.81,2,25,39,0.121,3354.66,Loyal Customers,4
CUST03196,16,110.77,1772.32,7,0.41,3,11,5,0.026,4459.45,Loyal Customers,4
CUST03197,4,66.38,265.52,4,0.45,3,45,39,0.001,353.67,Need Attention,1
CUST03198,32,62.42,1997.44,11,0.32,4,5,6,0.029,5656.92,Champions,5
CUST03199,4,81.99,327.96,35,0.31,1,45,78,0.034,1240.84,Potential Loyalists,3
CUST03200,5,116.43,582.15,54,0.23,4,36,26,0.132,3284.49,Loyal Customers,4
CUST03201,1,418.73,418.73,45,0.13,1,180,123,0.045,1899.46,Potential Loyalists,3
CUST03202,3,230.19,690.57,8,0.24,2,60,41,0.032,1114.12,Potential Loyalists,3
CUST03203,1,55.6,55.6,1,0.09,3,180,46,0.017,59.21,Need Attention,1
CUST03204,1,181.76,181.76,4,0.19,3,180,102,0.009,240.17,Need Attention,1
CUST03205,5,39.78,198.9,1,0.72,5,36,41,0.161,347.66,Need Attention,1
CUST03206,4,41.86,167.44,1,0.22,4,45,38,0.008,179.94,Need Attention,1
CUST03207,1,65.5,65.5,7,0.54,2,180,178,0.005,103.19,Need Attention,1
CUST03208,6,98.26,589.56,6,0.15,1,30,41,0.006,1465.06,Potential Loyalists,3
CUST03209,7,68.74,481.18,4,0.6,2,25,32,0.044,1073.35,Potential Loyalists,3
CUST03210,1,105.13,105.13,2,0.26,1,180,148,0.002,122.41,Need Attention,1
CUST03211,3,38.05,114.15,14,0.05,1,60,101,0.028,240.4,Need Attention,1
CUST03212,8,73.8,590.4,11,0.49,1,22,16,0.06,1618.68,Potential Loyalists,3
CUST03213,1,51.05,51.05,9,0.33,2,180,84,0.044,85.41,Need Attention,1
CUST03214,11,73.96,813.56,3,0.85,2,16,25,0.124,1603.53,Potential Loyalists,3
CUST03215,1,94.88,94.88,13,0.44,4,180,72,0.025,192.72,Need Attention,1
CUST03216,2,66.67,133.34,2,0.16,3,90,101,0.089,141.72,Need Attention,1
CUST03217,1,67.52,67.52,6,0.32,4,180,94,0.025,98.75,Need Attention,1
CUST03218,10,58.89,588.9,2,0.78,1,18,8,0.013,1259.36,Potential Loyalists,3
CUST03219,2,80.5,161.0,39,0.29,2,90,145,0.015,673.99,Promising,2
CUST03220,3,97.24,291.72,44,0.44,1,60,26,0.011,1346.39,Potential Loyalists,3
CUST03221,1,46.85,46.85,5,0.18,2,180,152,0.104,59.47,Need Attention,1
CUST03222,4,163.2,652.8,21,0.39,3,45,70,0.064,1680.31,Potential Loyalists,3
CUST03223,1,29.95,29.95,10,0.09,1,180,47,0.028,53.37,Need Attention,1
CUST03224,14,23.13,323.82,3,0.28,3,12,22,0.021,713.29,Promising,2
CUST03225,1,73.47,73.47,13,0.61,1,180,141,0.037,147.4,Need Attention,1
CUST03226,3,165.85,497.55,16,0.21,1,60,4,0.081,1066.91,Potential Loyalists,3
CUST03227,4,201.79,807.16,42,0.14,1,45,60,0.028,3530.52,Loyal Customers,4
CUST03228,7,66.89,468.23,2,0.1,4,25,46,0.008,1006.38,Potential Loyalists,3
CUST03229,7,61.38,429.66,40,0.73,2,25,14,0.013,2261.73,Potential Loyalists,3
CUST03230,2,189.81,379.62,16,0.65,2,90,113,0.15,752.91,Promising,2
CUST03231,3,121.59,364.77,23,0.28,3,60,103,0.064,995.82,Promising,2
CUST03232,2,68.71,137.42,2,0.15,1,90,75,0.111,142.53,Need Attention,1
CUST03233,9,40.51,364.59,2,0.96,4,20,5,0.061,741.76,Promising,2
CUST03234,1,70.54,70.54,12,0.14,1,180,105,0.051,133.88,Need Attention,1
CUST03235,4,72.11,288.44,11,0.57,2,45,87,0.073,512.49,Promising,2
CUST03236,2,121.26,242.52,17,0.27,1,90,128,0.072,543.89,Promising,2
CUST03237,4,56.38,225.52,45,0.27,1,45,18,0.047,1020.87,Potential Loyalists,3
CUST03238,3,142.56,427.68,12,0.37,2,60,82,0.118,754.43,Promising,2
CUST03239,2,180.75,361.5,10,0.18,1,90,78,0.117,585.21,Promising,2
CUST03240,1,71.94,71.94,31,0.06,4,180,62,0.147,219.89,Need Attention,1
CUST03241,4,101.75,407.0,6,0.49,3,45,33,0.037,587.91,Promising,2
CUST03242,4,98.88,395.52,7,0.47,4,45,85,0.07,582.4,Promising,2
CUST03243,1,49.9,49.9,36,0.43,4,180,40,0.025,194.61,Need Attention,1
CUST03244,4,290.14,1160.56,4,0.3,1,45,55,0.264,1138.9,Potential Loyalists,3
CUST03245,7,52.63,368.41,2,0.85,5,25,25,0.011,789.44,Promising,2
CUST03246,6,46.9,281.4,5,0.48,1,30,5,0.003,678.01,Promising,2
CUST03247,21,22.07,463.47,2,0.75,3,8,15,0.116,887.7,Promising,2
CUST03248,10,173.61,1736.1,9,0.39,2,18,31,0.155,4034.26,Loyal Customers,4
CUST03249,2,79.23,158.46,6,0.72,1,90,150,0.033,229.85,Need Attention,1
CUST03250,3,320.1,960.3,2,0.12,4,60,52,0.181,917.57,Promising,2
CUST03251,1,195.21,195.21,33,0.12,1,180,137,0.052,693.97,Promising,2
CUST03252,2,104.31,208.62,20,0.22,4,90,130,0.026,541.86,Promising,2
CUST03253,48,49.93,2396.64,24,0.74,3,5,7,0.013,9461.93,Champions,5
CUST03254,62,78.0,4836.0,6,0.67,4,5,9,0.048,11509.68,Champions,5
CUST03255,6,168.09,1008.54,9,0.73,3,30,3,0.067,2587.66,Loyal Customers,4
CUST03256,3,31.78,95.34,1,0.52,1,60,102,0.087,94.3,Need Attention,1
CUST03257,1,26.62,26.62,14,0.14,1,180,93,0.158,48.56,Need Attention,1
CUST03258,1,91.04,91.04,32,0.27,2,180,180,0.003,332.81,Need Attention,1
CUST03259,36,75.17,2706.12,2,0.86,4,5,9,0.177,4825.46,Loyal Customers,4
CUST03260,10,99.25,992.5,8,0.46,3,18,6,0.068,2466.69,Potential Loyalists,3
CUST03261,6,50.29,301.74,48,0.66,2,30,7,0.036,1745.26,Potential Loyalists,3
CUST03262,1,129.95,129.95,7,0.27,3,180,64,0.176,169.54,Need Attention,1
CUST03263,24,155.06,3721.44,20,0.92,3,7,11,0.003,13604.34,Champions,5
CUST03264,38,46.67,1773.46,25,0.69,3,5,6,0.006,7198.18,Champions,5
CUST03265,2,174.38,348.76,38,0.92,5,90,43,0.044,1389.23,Potential Loyalists,3
CUST03266,5,200.08,1000.4,14,0.73,1,36,6,0.091,2879.65,Loyal Customers,4
CUST03267,3,91.4,274.2,9,0.1,4,60,73,0.061,450.58,Need Attention,1
CUST03268,7,57.29,401.03,17,0.34,2,25,42,0.016,1348.26,Potential Loyalists,3
CUST03269,5,48.21,241.05,3,0.53,2,36,52,0.105,485.41,Need Attention,1
CUST03270,2,30.2,60.4,14,0.37,4,90,85,0.0,130.87,Need Attention,1
CUST03271,2,101.94,203.88,4,0.35,1,90,111,0.009,269.39,Need Attention,1
CUST03272,8,163.19,1305.52,25,0.41,1,22,7,0.099,4803.12,Loyal Customers,4
CUST03273,10,34.96,349.6,17,0.79,1,18,1,0.022,1168.19,Potential Loyalists,3
CUST03274,14,56.56,791.84,19,0.54,1,12,4,0.019,2783.52,Loyal Customers,4
CUST03275,3,124.09,372.27,14,0.13,2,60,34,0.198,646.88,Promising,2
CUST03276,1,157.24,157.24,25,0.45,4,180,57,0.028,471.25,Need Attention,1
CUST03277,29,87.46,2536.34,5,0.19,4,6,9,0.029,5951.73,Champions,5
CUST03278,5,92.05,460.25,22,0.46,2,36,67,0.034,1704.31,Potential Loyalists,3
CUST03279,6,58.39,350.34,2,0.57,1,30,36,0.048,722.63,Promising,2
