customer_id,plan_type,subscription_start_date,months_subscribed,monthly_login_frequency,feature_usage_score,support_tickets_30d,payment_failures,previous_renewal_count,renewal_probability_score,did_renew
CUST03378,Pro,2023-01-16,20,10,0.31,0,0,1,0.86,1
CUST03379,Pro,2024-07-27,17,7,0.27,4,1,1,0.58,0
CUST03380,Enterprise,2023-04-15,7,14,0.38,1,1,0,0.82,1
CUST03381,Basic,2024-07-09,12,3,0.38,0,0,1,0.66,1
CUST03382,Pro,2024-07-16,11,12,0.44,0,1,0,0.76,1
CUST03383,Basic,2023-10-05,5,3,0.06,0,0,0,0.66,1
CUST03384,Basic,2023-10-18,19,4,0.54,1,0,1,0.74,0
CUST03385,Basic,2023-09-08,6,3,0.7,0,0,0,0.74,1
CUST03386,Pro,2023-03-14,10,8,0.14,2,0,0,0.68,0
CUST03387,Pro,2023-12-13,18,8,0.71,0,0,1,0.82,0
CUST03388,Pro,2024-03-30,2,6,0.49,1,0,0,0.74,1
CUST03389,Basic,2023-05-14,1,2,0.02,1,2,0,0.56,0
CUST03390,Basic,2024-04-27,22,5,0.41,0,1,1,0.56,0
CUST03391,Pro,2023-02-21,4,8,0.77,0,0,0,0.82,1
CUST03392,Enterprise,2024-01-28,2,20,0.08,3,0,0,0.86,1
CUST03393,Enterprise,2023-03-30,14,13,0.48,1,1,1,0.82,1
CUST03394,Pro,2024-02-06,6,5,0.06,0,0,0,0.74,0
CUST03395,Basic,2024-04-01,20,4,0.14,0,0,1,0.66,1
CUST03396,Pro,2023-12-31,10,8,0.41,0,2,0,0.64,0
CUST03397,Basic,2023-12-07,7,2,0.08,2,1,0,0.5,0
CUST03398,Basic,2024-06-30,3,6,0.21,1,0,0,0.66,1
CUST03399,Enterprise,2024-04-21,19,15,0.18,1,0,1,0.92,0
CUST03400,Pro,2023-05-15,3,7,0.34,0,0,0,0.74,0
CUST03401,Basic,2024-04-24,4,4,0.27,2,1,0,0.5,0
CUST03402,Pro,2024-04-11,10,9,0.04,1,0,0,0.74,1
CUST03403,Basic,2024-04-21,16,4,0.2,3,1,1,0.5,0
CUST03404,Basic,2023-08-26,8,4,0.46,0,0,0,0.66,1
CUST03405,Pro,2023-05-28,20,5,0.07,1,0,1,0.74,1
CUST03406,Basic,2023-09-22,12,3,0.4,1,1,1,0.56,1
CUST03407,Basic,2024-02-06,6,2,0.33,0,0,0,0.66,1
CUST03408,Basic,2023-12-05,11,7,0.71,1,0,0,0.74,1
CUST03409,Pro,2024-04-09,16,14,0.91,0,2,1,0.84,1
CUST03410,Enterprise,2023-01-31,3,11,0.51,0,0,0,0.95,0
CUST03411,Pro,2024-05-01,4,9,0.48,0,0,0,0.74,1
CUST03412,Basic,2023-12-26,16,4,0.44,0,0,1,0.66,1
CUST03413,Basic,2024-04-17,6,4,0.03,1,0,0,0.66,1
CUST03414,Pro,2023-10-17,12,8,0.22,2,0,1,0.68,1
CUST03415,Pro,2024-08-11,5,6,0.72,0,0,0,0.82,1
CUST03416,Basic,2024-06-04,4,2,0.18,2,1,0,0.5,0
CUST03417,Enterprise,2024-02-20,23,14,0.4,1,0,1,0.92,1
CUST03418,Pro,2023-04-20,11,5,0.23,0,2,0,0.64,0
CUST03419,Basic,2024-07-23,21,6,0.05,1,0,1,0.66,1
CUST03420,Pro,2023-03-14,10,1,0.37,0,1,0,0.64,1
CUST03421,Basic,2024-06-29,15,3,0.48,1,0,1,0.66,0
CUST03422,Pro,2024-02-15,19,8,0.58,1,0,1,0.82,1
CUST03423,Pro,2024-02-28,8,5,0.09,1,0,0,0.74,1
CUST03424,Enterprise,2023-09-07,18,10,0.29,1,0,1,0.92,1
CUST03425,Enterprise,2023-06-12,16,12,0.2,1,0,1,0.92,0
CUST03426,Pro,2024-01-29,3,12,0.26,0,0,0,0.86,1
CUST03427,Pro,2023-12-15,7,10,0.5,1,1,0,0.84,1
CUST03428,Basic,2024-03-17,14,8,0.57,0,0,1,0.74,0
CUST03429,Pro,2024-08-03,11,8,0.61,1,0,0,0.82,1
CUST03430,Pro,2024-07-11,23,11,0.05,1,0,1,0.86,1
CUST03431,Enterprise,2023-08-30,6,14,0.04,2,0,0,0.86,1
CUST03432,Pro,2023-03-21,24,8,0.29,1,2,2,0.69,1
CUST03433,Basic,2024-08-10,16,1,0.0,1,0,1,0.66,1
CUST03434,Pro,2023-04-28,19,5,0.15,1,0,1,0.74,0
CUST03435,Basic,2024-04-19,11,6,0.46,0,0,0,0.66,1
CUST03436,Pro,2024-07-22,4,10,0.18,3,0,0,0.8,1
CUST03437,Basic,2024-03-31,6,4,0.08,0,0,0,0.66,0
CUST03438,Basic,2023-11-12,13,4,0.07,2,0,1,0.6,1
CUST03439,Enterprise,2023-03-13,20,10,0.25,1,0,1,0.92,1
CUST03440,Basic,2023-04-22,22,5,0.57,0,1,1,0.64,1
CUST03441,Pro,2024-01-24,11,8,0.66,0,0,0,0.82,0
CUST03442,Pro,2024-05-21,21,8,0.2,4,1,1,0.58,0
CUST03443,Basic,2023-03-04,3,0,0.16,0,0,0,0.66,0
CUST03444,Basic,2023-08-11,5,8,0.35,0,0,0,0.66,0
CUST03445,Basic,2024-08-17,21,3,0.63,0,0,1,0.74,1
CUST03446,Basic,2023-01-01,5,1,0.42,0,0,0,0.66,0
CUST03447,Enterprise,2023-06-02,15,15,0.38,0,0,1,0.92,1
CUST03448,Basic,2024-06-28,10,9,0.42,0,0,0,0.66,1
CUST03449,Basic,2024-02-04,20,2,0.1,3,0,1,0.6,0
CUST03450,Basic,2024-08-14,15,6,0.67,0,0,1,0.74,1
CUST03451,Basic,2023-07-20,7,3,0.04,2,0,0,0.6,1
CUST03452,Pro,2023-11-21,10,8,0.11,1,0,0,0.74,1
CUST03453,Pro,2024-08-06,22,11,0.42,1,0,1,0.86,1
CUST03454,Basic,2023-11-08,14,3,0.25,0,0,1,0.66,1
CUST03455,Basic,2023-12-19,3,3,0.05,1,0,0,0.66,1
CUST03456,Basic,2024-08-19,1,4,0.68,0,0,0,0.74,1
CUST03457,Enterprise,2024-06-06,13,7,0.65,0,0,1,0.88,1
CUST03458,Basic,2023-05-11,10,5,0.09,0,1,0,0.56,0
CUST03459,Basic,2023-03-05,12,4,0.46,0,1,1,0.56,0
CUST03460,Enterprise,2024-07-16,2,11,0.58,3,0,0,0.94,1
CUST03461,Basic,2023-01-01,23,7,0.46,0,0,1,0.66,0
CUST03462,Pro,2024-07-27,12,6,0.53,0,1,1,0.72,1
CUST03463,Pro,2023-04-23,10,8,0.19,3,0,0,0.68,1
CUST03464,Pro,2023-02-01,8,8,0.11,1,0,0,0.74,1
CUST03465,Basic,2024-03-18,23,2,0.8,0,1,1,0.64,1
CUST03466,Basic,2024-02-08,21,6,0.41,0,0,1,0.66,1
CUST03467,Basic,2023-11-22,23,5,0.05,1,0,1,0.66,1
CUST03468,Pro,2024-01-27,13,12,0.1,2,0,1,0.8,0
CUST03469,Pro,2024-01-26,14,15,0.74,0,1,1,0.84,1
CUST03470,Basic,2024-07-12,7,5,0.22,1,0,0,0.66,0
CUST03471,Basic,2023-06-27,16,4,0.19,0,1,1,0.56,0
CUST03472,Enterprise,2023-05-23,7,13,0.57,0,2,0,0.9,0
CUST03473,Pro,2024-07-22,13,4,0.15,2,0,1,0.68,1
CUST03474,Pro,2024-01-04,14,2,0.31,0,0,1,0.74,0
CUST03475,Basic,2023-06-07,10,2,0.18,1,1,0,0.56,0
CUST03476,Basic,2023-05-09,5,4,0.37,0,0,0,0.66,1
CUST03477,Basic,2023-01-12,3,3,0.06,2,0,0,0.6,0
CUST03478,Pro,2023-01-17,5,9,0.33,0,0,0,0.74,1
CUST03479,Pro,2024-05-13,22,11,0.46,0,0,1,0.86,1
CUST03480,Pro,2024-03-23,5,4,0.4,0,0,0,0.74,0
CUST03481,Basic,2023-03-28,5,3,0.3,0,0,0,0.66,0
CUST03482,Basic,2024-03-01,15,6,0.48,1,0,1,0.66,1
CUST03483,Enterprise,2024-03-11,20,12,0.34,0,0,1,0.92,1
CUST03484,Basic,2023-07-04,15,4,0.05,0,0,1,0.66,0
CUST03485,Basic,2024-06-05,14,2,0.43,1,0,1,0.66,1
CUST03486,Basic,2024-07-19,15,5,0.02,2,0,1,0.6,0
CUST03487,Pro,2024-01-29,12,7,0.68,2,0,1,0.76,1
CUST03488,Pro,2023-08-20,6,7,0.56,0,0,0,0.82,0
CUST03489,Pro,2024-03-10,20,10,0.34,0,0,1,0.86,1
CUST03490,Pro,2023-01-08,19,4,0.36,0,0,1,0.74,1
CUST03491,Basic,2024-05-25,24,8,0.58,1,0,2,0.79,1
CUST03492,Basic,2023-08-31,23,6,0.11,2,0,1,0.6,1
CUST03493,Pro,2024-05-28,9,8,0.21,1,1,0,0.64,0
CUST03494,Enterprise,2024-02-25,18,8,0.42,0,0,1,0.8,1
CUST03495,Enterprise,2024-08-13,12,15,0.27,2,0,1,0.86,0
CUST03496,Enterprise,2023-02-04,2,11,0.3,0,0,0,0.92,1
CUST03497,Basic,2024-08-04,16,3,0.24,4,0,1,0.6,1
CUST03498,Basic,2024-01-13,4,3,0.72,1,0,0,0.74,1
CUST03499,Basic,2024-08-17,16,3,0.29,1,1,1,0.56,1
CUST03500,Basic,2023-03-23,5,7,0.18,1,0,0,0.66,0
CUST03501,Pro,2024-06-23,9,10,0.71,1,0,0,0.94,1
CUST03502,Basic,2024-04-21,17,3,0.09,1,0,1,0.66,1
CUST03503,Pro,2023-03-22,17,7,0.47,0,0,1,0.74,0
CUST03504,Enterprise,2023-04-01,8,14,0.52,0,1,0,0.9,1
CUST03505,Basic,2024-04-28,21,3,0.07,1,0,1,0.66,1
CUST03506,Basic,2023-03-21,22,5,0.14,1,0,1,0.66,1
CUST03507,Pro,2024-07-06,19,12,0.21,0,0,1,0.86,1
CUST03508,Pro,2023-11-16,20,6,0.13,0,0,1,0.74,1
CUST03509,Basic,2023-02-24,11,7,0.18,5,0,0,0.6,1
CUST03510,Basic,2024-07-01,1,4,0.16,1,0,0,0.66,1
CUST03511,Basic,2024-04-25,15,7,0.35,0,0,1,0.66,0
CUST03512,Enterprise,2024-06-08,16,12,0.8,0,0,1,0.95,1
CUST03513,Pro,2024-08-10,24,10,0.45,0,0,2,0.91,1
CUST03514,Pro,2023-12-06,14,10,0.36,0,0,1,0.86,1
CUST03515,Enterprise,2023-12-28,10,11,0.58,1,0,0,0.95,1
CUST03516,Basic,2023-10-24,6,4,0.05,1,0,0,0.66,1
CUST03517,Basic,2023-02-06,23,3,0.19,1,0,1,0.66,0
CUST03518,Pro,2023-11-08,24,13,0.42,2,0,2,0.85,1
CUST03519,Basic,2024-07-31,9,5,0.5,0,0,0,0.74,1
CUST03520,Basic,2023-03-04,21,5,0.1,1,0,1,0.66,1
CUST03521,Basic,2024-04-29,19,5,0.04,0,0,1,0.66,1
CUST03522,Pro,2023-06-23,19,9,0.74,0,0,1,0.82,1
CUST03523,Basic,2023-02-22,22,1,0.16,2,0,1,0.6,1
CUST03524,Pro,2023-10-26,24,9,0.46,0,0,2,0.79,1
CUST03525,Basic,2023-01-28,10,1,0.38,2,0,0,0.6,1
CUST03526,Basic,2024-05-11,3,5,0.24,2,0,0,0.6,1
CUST03527,Basic,2023-05-10,17,1,0.05,2,0,1,0.6,1
CUST03528,Basic,2023-03-20,9,4,0.3,1,0,0,0.66,1
CUST03529,Enterprise,2023-09-16,5,12,0.77,1,0,0,0.95,1
CUST03530,Pro,2023-10-15,9,6,0.65,0,0,0,0.82,1
CUST03531,Basic,2023-09-21,1,2,0.26,1,0,0,0.66,0
CUST03532,Basic,2023-04-25,20,3,0.18,2,1,1,0.5,0
CUST03533,Basic,2023-06-28,19,0,0.02,1,0,1,0.66,1
CUST03534,Pro,2023-06-04,22,12,0.43,1,0,1,0.86,0
CUST03535,Basic,2024-04-02,12,3,0.39,1,0,1,0.66,1
CUST03536,Basic,2023-06-29,9,4,0.33,0,0,0,0.66,1
CUST03537,Basic,2023-08-30,16,2,0.11,1,1,1,0.56,1
CUST03538,Basic,2023-07-05,17,3,0.58,0,2,1,0.64,1
CUST03539,Pro,2023-02-03,11,5,0.53,0,0,0,0.82,1
CUST03540,Pro,2023-03-28,5,12,0.53,0,1,0,0.84,0
CUST03541,Enterprise,2023-06-07,16,10,0.41,1,0,1,0.92,1
CUST03542,Basic,2024-02-27,13,4,0.05,2,0,1,0.6,1
CUST03543,Pro,2023-09-01,22,6,0.26,1,0,1,0.74,1
CUST03544,Pro,2024-03-26,24,13,0.56,0,1,2,0.89,1
CUST03545,Enterprise,2023-06-21,7,10,0.58,1,0,0,0.95,1
CUST03546,Basic,2024-08-14,24,4,0.04,3,0,2,0.65,1
CUST03547,Enterprise,2023-12-20,2,12,0.78,1,2,0,0.9,1
CUST03548,Basic,2023-09-28,4,5,0.34,0,0,0,0.66,0
CUST03549,Basic,2023-02-23,6,4,0.46,0,0,0,0.66,0
CUST03550,Enterprise,2024-04-20,13,11,0.44,0,0,1,0.92,0
CUST03551,Pro,2024-05-02,10,6,0.1,1,0,0,0.74,1
CUST03552,Basic,2024-05-02,24,4,0.21,0,0,2,0.71,0
CUST03553,Enterprise,2024-06-29,8,11,0.5,0,1,0,0.9,1
CUST03554,Pro,2024-01-24,22,11,0.47,1,0,1,0.86,1
CUST03555,Pro,2024-02-04,16,4,0.24,3,0,1,0.68,1
CUST03556,Basic,2023-09-26,5,7,0.62,0,0,0,0.74,1
CUST03557,Basic,2024-06-27,14,3,0.67,0,0,1,0.74,1
CUST03558,Pro,2023-01-13,10,5,0.46,0,1,0,0.64,1
CUST03559,Pro,2024-04-04,13,6,0.33,0,1,1,0.64,1
CUST03560,Pro,2023-11-20,17,11,0.62,1,0,1,0.94,1
CUST03561,Pro,2023-02-12,4,10,0.62,0,0,0,0.94,1
CUST03562,Basic,2024-06-28,21,5,0.21,1,0,1,0.66,0
CUST03563,Pro,2023-12-29,14,5,0.07,1,0,1,0.74,0
CUST03564,Pro,2023-10-07,11,11,0.37,1,1,0,0.76,1
CUST03565,Enterprise,2023-10-04,9,13,0.4,0,0,0,0.92,1
CUST03566,Pro,2023-04-11,9,14,0.47,0,0,0,0.86,1
CUST03567,Pro,2024-08-21,13,6,0.48,0,0,1,0.74,1
CUST03568,Pro,2024-04-17,22,8,0.38,0,0,1,0.74,1
CUST03569,Pro,2023-09-05,24,5,0.03,2,1,2,0.63,1
CUST03570,Basic,2023-07-19,17,7,0.32,0,0,1,0.66,1
CUST03571,Basic,2023-12-12,22,3,0.05,1,0,1,0.66,1
CUST03572,Basic,2023-07-04,11,3,0.1,0,0,0,0.66,1
CUST03573,Enterprise,2024-07-14,1,14,0.17,1,2,0,0.82,1
CUST03574,Pro,2023-01-09,3,11,0.41,0,0,0,0.86,1
CUST03575,Basic,2023-01-13,14,2,0.44,1,0,1,0.66,1
CUST03576,Pro,2023-04-11,17,3,0.1,1,0,1,0.74,0
CUST03577,Basic,2023-04-17,22,1,0.2,5,0,1,0.6,1
CUST03578,Enterprise,2024-04-01,12,10,0.41,0,0,1,0.92,1
CUST03579,Pro,2023-08-13,24,6,0.06,4,0,2,0.73,1
CUST03580,Pro,2023-10-18,9,6,0.12,2,0,0,0.68,1
CUST03581,Basic,2023-07-17,2,7,0.17,1,0,0,0.66,1
CUST03582,Basic,2023-01-25,20,5,0.87,2,0,1,0.68,1
CUST03583,Pro,2023-04-05,2,11,0.3,1,1,0,0.76,1
CUST03584,Enterprise,2023-08-11,20,13,0.25,3,0,1,0.86,1
CUST03585,Basic,2023-05-05,23,6,0.16,2,0,1,0.6,1
CUST03586,Pro,2023-05-03,3,5,0.15,2,0,0,0.68,1
CUST03587,Basic,2023-05-14,13,4,0.19,1,0,1,0.66,1
CUST03588,Pro,2024-08-02,6,16,0.3,0,0,0,0.86,1
CUST03589,Pro,2023-04-24,23,4,0.47,0,1,1,0.64,0
CUST03590,Basic,2023-07-08,9,3,0.28,4,0,0,0.6,0
CUST03591,Basic,2023-10-29,15,7,0.4,1,0,1,0.66,0
CUST03592,Basic,2023-03-19,21,2,0.01,1,0,1,0.66,1
CUST03593,Basic,2024-04-09,9,4,0.24,2,0,0,0.6,1
CUST03594,Pro,2024-03-13,23,8,0.43,1,0,1,0.74,0
CUST03595,Pro,2023-11-28,9,12,0.49,1,0,0,0.86,1
CUST03596,Basic,2023-06-15,3,1,0.16,1,0,0,0.66,0
CUST03597,Basic,2023-10-11,2,4,0.14,2,0,0,0.6,0
CUST03598,Enterprise,2024-01-27,13,21,0.27,3,0,1,0.86,1
CUST03599,Basic,2023-12-07,2,4,0.12,2,1,0,0.5,1
CUST03600,Pro,2023-09-22,9,13,0.49,0,1,0,0.76,1
CUST03601,Pro,2023-07-02,15,11,0.54,1,0,1,0.94,1
CUST03602,Enterprise,2023-03-13,16,15,0.52,0,1,1,0.9,1
CUST03603,Enterprise,2023-07-25,20,10,0.26,2,1,1,0.76,1
CUST03604,Basic,2024-02-07,6,8,0.19,1,1,0,0.56,0
CUST03605,Basic,2024-05-18,4,7,0.12,1,1,0,0.56,1
CUST03606,Basic,2023-05-28,18,5,0.22,2,0,1,0.6,1
CUST03607,Pro,2024-03-17,7,3,0.24,0,0,0,0.74,0
CUST03608,Basic,2023-04-19,15,2,0.24,0,0,1,0.66,1
CUST03609,Pro,2023-09-23,4,5,0.12,2,0,0,0.68,1
CUST03610,Basic,2023-02-05,3,4,0.04,3,0,0,0.6,0
CUST03611,Enterprise,2023-03-14,19,18,0.72,1,1,1,0.9,1
CUST03612,Basic,2023-09-14,15,8,0.53,1,2,1,0.64,0
CUST03613,Pro,2023-01-20,16,4,0.61,0,0,1,0.82,1
CUST03614,Basic,2023-06-02,21,9,0.43,0,0,1,0.66,1
CUST03615,Basic,2023-01-01,2,2,0.17,1,0,0,0.66,0
CUST03616,Basic,2024-02-04,9,4,0.01,1,0,0,0.66,0
CUST03617,Basic,2023-06-05,23,3,0.05,1,0,1,0.66,0
CUST03618,Basic,2023-12-04,13,3,0.28,1,0,1,0.66,1
CUST03619,Basic,2024-08-11,1,6,0.39,0,0,0,0.66,1
CUST03620,Basic,2024-06-11,23,5,0.44,2,0,1,0.6,1
CUST03621,Pro,2024-05-17,16,2,0.5,0,0,1,0.82,1
CUST03622,Pro,2024-03-22,13,5,0.31,0,0,1,0.74,0
CUST03623,Enterprise,2023-03-13,18,23,0.53,0,0,1,0.95,1
CUST03624,Basic,2023-08-20,1,4,0.86,1,1,0,0.64,1
CUST03625,Basic,2024-01-29,23,4,0.12,0,0,1,0.66,0
CUST03626,Enterprise,2024-05-08,4,10,0.57,1,0,0,0.95,1
CUST03627,Enterprise,2024-08-03,18,17,0.75,0,1,1,0.9,0
CUST03628,Basic,2024-01-03,11,5,0.06,2,1,0,0.5,1
CUST03629,Basic,2023-11-07,13,3,0.07,3,0,1,0.6,1
CUST03630,Basic,2023-02-26,21,5,0.1,3,1,1,0.5,1
CUST03631,Basic,2023-04-03,12,5,0.29,2,1,1,0.5,1
CUST03632,Basic,2024-07-01,11,4,0.29,0,0,0,0.66,1
CUST03633,Enterprise,2023-03-24,15,12,0.14,1,0,1,0.92,1
CUST03634,Pro,2023-10-24,21,6,0.43,2,0,1,0.68,0
CUST03635,Basic,2023-07-27,6,5,0.06,0,0,0,0.66,0
CUST03636,Pro,2024-07-21,2,5,0.52,0,0,0,0.82,1
CUST03637,Pro,2024-01-29,22,7,0.44,1,2,1,0.64,0
CUST03638,Pro,2023-07-15,10,8,0.14,2,0,0,0.68,0
CUST03639,Basic,2024-02-04,4,4,0.44,0,0,0,0.66,1
CUST03640,Basic,2024-01-03,16,4,0.26,4,0,1,0.6,0
CUST03641,Basic,2023-03-28,21,4,0.42,0,1,1,0.56,1
CUST03642,Basic,2024-03-24,24,5,0.13,1,0,2,0.71,0
CUST03643,Pro,2023-07-14,5,8,0.35,0,0,0,0.74,1
CUST03644,Basic,2023-02-06,7,4,0.09,2,0,0,0.6,0
CUST03645,Pro,2023-01-26,24,6,0.56,0,0,2,0.87,0
CUST03646,Pro,2023-09-02,16,8,0.25,0,0,1,0.74,1
CUST03647,Basic,2024-02-03,3,2,0.29,3,0,0,0.6,0
CUST03648,Basic,2024-07-07,21,4,0.25,1,0,1,0.66,0
CUST03649,Basic,2023-11-12,16,3,0.22,2,0,1,0.6,1
CUST03650,Enterprise,2024-06-30,15,15,0.52,0,1,1,0.9,1
CUST03651,Enterprise,2023-01-17,2,16,0.51,0,2,0,0.9,1
CUST03652,Basic,2023-12-14,2,3,0.39,0,1,0,0.56,1
CUST03653,Pro,2023-12-12,24,5,0.24,2,0,2,0.73,1
CUST03654,Basic,2023-02-13,13,4,0.06,3,0,1,0.6,0
CUST03655,Basic,2023-05-02,7,5,0.22,0,0,0,0.66,0
CUST03656,Pro,2024-06-19,15,4,0.46,0,1,1,0.64,0
CUST03657,Basic,2024-07-03,5,5,0.0,1,0,0,0.66,0
CUST03658,Pro,2024-08-16,8,10,0.22,1,0,0,0.86,1
CUST03659,Enterprise,2023-03-15,2,10,0.22,2,1,0,0.76,1
CUST03660,Basic,2023-05-25,16,3,0.21,3,0,1,0.6,0
CUST03661,Basic,2023-01-20,16,6,0.32,0,0,1,0.66,0
CUST03662,Enterprise,2023-02-16,8,6,0.74,1,1,0,0.78,0
CUST03663,Basic,2023-05-14,1,3,0.22,5,0,0,0.6,1
CUST03664,Basic,2023-06-26,21,1,0.25,0,0,1,0.66,0
CUST03665,Basic,2023-02-21,10,2,0.38,1,0,0,0.66,0
CUST03666,Pro,2023-04-10,15,8,0.37,0,0,1,0.74,0
CUST03667,Pro,2023-06-24,19,11,0.48,0,1,1,0.76,1
CUST03668,Pro,2023-03-07,4,9,0.73,0,2,0,0.72,1
CUST03669,Pro,2023-04-27,16,7,0.65,0,1,1,0.72,1
CUST03670,Basic,2023-08-14,3,8,0.04,1,0,0,0.66,0
CUST03671,Pro,2023-07-27,14,5,0.04,2,0,1,0.68,0
CUST03672,Enterprise,2023-12-12,24,11,0.52,2,0,2,0.95,1
CUST03673,Basic,2024-02-16,11,4,0.16,2,0,0,0.6,0
CUST03674,Basic,2023-05-04,22,3,0.03,1,0,1,0.66,0
CUST03675,Basic,2024-08-12,18,2,0.22,1,0,1,0.66,0
CUST03676,Basic,2023-05-21,11,4,0.26,1,0,0,0.66,1
CUST03677,Pro,2023-08-07,2,8,0.3,0,0,0,0.74,0
CUST03678,Pro,2023-06-27,11,10,0.84,1,0,0,0.94,1
CUST03679,Basic,2023-03-06,4,3,0.02,0,1,0,0.56,0
CUST03680,Basic,2023-10-08,5,2,0.34,0,2,0,0.56,0
CUST03681,Basic,2024-03-01,6,3,0.03,3,0,0,0.6,1
CUST03682,Basic,2024-01-14,18,9,0.37,0,0,1,0.66,1
CUST03683,Basic,2023-06-18,15,7,0.3,0,0,1,0.66,1
CUST03684,Basic,2023-09-07,19,5,0.12,2,0,1,0.6,1
CUST03685,Basic,2023-02-11,5,4,0.06,2,1,0,0.5,0
CUST03686,Enterprise,2023-04-13,21,15,0.29,0,0,1,0.92,1
CUST03687,Enterprise,2024-01-21,6,17,0.59,0,0,0,0.95,1
CUST03688,Pro,2023-01-17,16,11,0.66,0,0,1,0.94,1
CUST03689,Pro,2023-03-24,1,10,0.27,0,1,0,0.76,1
CUST03690,Basic,2023-01-08,6,6,0.16,1,0,0,0.66,0
CUST03691,Enterprise,2023-04-02,23,10,0.64,2,0,1,0.94,1
CUST03692,Pro,2023-10-18,14,9,0.2,3,0,1,0.68,1
CUST03693,Basic,2024-05-02,23,2,0.29,2,2,1,0.5,0
CUST03694,Pro,2023-05-10,7,10,0.74,0,0,0,0.94,1
CUST03695,Enterprise,2023-05-27,21,15,0.28,1,0,1,0.92,1
CUST03696,Enterprise,2023-10-05,17,12,0.09,3,0,1,0.86,1
CUST03697,Basic,2024-04-06,14,5,0.09,0,0,1,0.66,1
CUST03698,Basic,2023-09-02,6,4,0.38,0,2,0,0.56,1
CUST03699,Pro,2023-02-08,20,8,0.39,0,0,1,0.74,1
CUST03700,Basic,2023-07-04,23,7,0.11,1,0,1,0.66,0
CUST03701,Pro,2024-05-26,20,3,0.27,1,0,1,0.74,1
CUST03702,Basic,2023-04-01,21,2,0.4,1,0,1,0.66,0
CUST03703,Basic,2023-11-05,12,7,0.35,1,0,1,0.66,0
CUST03704,Basic,2024-03-04,1,9,0.37,0,0,0,0.66,1
CUST03705,Basic,2024-07-25,8,3,0.45,0,2,0,0.56,0
CUST03706,Enterprise,2023-07-16,4,17,0.21,1,0,0,0.92,1
CUST03707,Basic,2024-06-26,4,3,0.54,1,0,0,0.74,1
CUST03708,Basic,2024-01-06,18,3,0.37,0,1,1,0.56,0
CUST03709,Basic,2024-06-03,8,3,0.26,1,1,0,0.56,0
CUST03710,Basic,2024-04-20,21,3,0.64,0,0,1,0.74,0
CUST03711,Basic,2023-08-02,9,4,0.21,1,0,0,0.66,0
CUST03712,Pro,2023-02-24,7,6,0.58,1,0,0,0.82,1
CUST03713,Basic,2023-04-26,5,7,0.32,0,0,0,0.66,1
CUST03714,Pro,2024-04-30,16,8,0.16,2,0,1,0.68,0
CUST03715,Pro,2023-06-30,6,8,0.29,1,0,0,0.74,0
CUST03716,Enterprise,2023-02-14,2,10,0.39,0,0,0,0.92,1
CUST03717,Basic,2024-01-08,10,4,0.21,1,0,0,0.66,1
CUST03718,Basic,2023-08-03,14,0,0.44,0,0,1,0.66,0
CUST03719,Pro,2023-09-15,11,9,0.28,3,0,0,0.68,1
CUST03720,Pro,2024-04-09,2,8,0.69,1,0,0,0.82,0
CUST03721,Basic,2023-04-17,24,2,0.15,2,0,2,0.65,1
CUST03722,Basic,2023-02-23,18,2,0.17,3,0,1,0.6,0
CUST03723,Basic,2023-06-30,6,1,0.1,2,0,0,0.6,1
CUST03724,Basic,2023-01-30,16,2,0.18,1,0,1,0.66,0
CUST03725,Pro,2024-06-11,4,5,0.03,0,0,0,0.74,0
CUST03726,Basic,2023-03-14,8,3,0.3,0,0,0,0.66,1
CUST03727,Pro,2024-03-31,19,10,0.38,0,0,1,0.86,0
CUST03728,Basic,2024-08-16,11,3,0.13,1,1,0,0.56,0
CUST03729,Pro,2024-03-05,7,10,0.26,3,0,0,0.8,1
CUST03730,Basic,2023-11-30,8,3,0.7,0,0,0,0.74,1
CUST03731,Basic,2023-04-23,11,6,0.54,1,0,0,0.74,1
CUST03732,Pro,2023-08-22,4,9,0.28,1,0,0,0.74,1
CUST03733,Basic,2023-08-31,24,8,0.4,0,0,2,0.71,0
CUST03734,Pro,2024-02-27,7,10,0.35,0,0,0,0.86,1
CUST03735,Enterprise,2024-01-20,8,10,0.27,0,2,0,0.82,0
CUST03736,Basic,2023-03-17,16,7,0.57,0,0,1,0.74,1
CUST03737,Basic,2024-08-22,16,5,0.1,3,0,1,0.6,0
CUST03738,Pro,2023-02-25,14,6,0.2,0,0,1,0.74,1
CUST03739,Pro,2023-05-29,7,8,0.41,1,1,0,0.64,1
CUST03740,Basic,2024-04-10,6,3,0.14,3,1,0,0.5,1
CUST03741,Basic,2024-02-01,12,4,0.43,0,0,1,0.66,0
CUST03742,Pro,2023-05-20,15,9,0.21,2,2,1,0.58,1
CUST03743,Basic,2023-07-18,21,6,0.41,0,2,1,0.56,1
CUST03744,Basic,2024-01-03,9,5,0.04,2,1,0,0.5,1
CUST03745,Pro,2023-07-27,11,9,0.34,0,0,0,0.74,1
CUST03746,Basic,2023-05-11,2,3,0.23,1,1,0,0.56,0
CUST03747,Basic,2024-08-05,2,4,0.42,1,0,0,0.66,1
CUST03748,Pro,2023-10-15,5,4,0.23,1,0,0,0.74,1
CUST03749,Pro,2023-04-24,15,11,0.71,1,0,1,0.94,1
CUST03750,Basic,2024-04-14,14,5,0.13,0,0,1,0.66,1
