response_id,customer_id,campaign_name,campaign_type,sent_date,delivered,opened,clicked,converted,unsubscribed
RESP005101,CUST01403,Spring Sale 2024,Email,2025-06-08,True,False,False,False,False
RESP005102,CUST01403,Win-back Campaign Q3,Push Notification,2024-07-22,False,False,False,False,False
RESP005103,CUST01403,Win-back Campaign Q3,Email,2025-01-16,True,False,False,False,False
RESP005104,CUST01404,Loyalty Rewards Program,Push Notification,2022-10-03,True,True,False,False,False
RESP005105,CUST01404,Product Launch - Electronics,Email,2023-07-05,True,False,False,False,False
RESP005106,CUST01404,Loyalty Rewards Program,Email,2022-06-11,True,False,False,False,False
RESP005107,CUST01404,Summer Collection Launch,SMS,2021-10-21,True,False,False,False,False
RESP005108,CUST01404,Holiday Gift Guide 2024,Email,2023-01-23,True,True,False,False,False
RESP005109,CUST01405,Spring Sale 2024,Push Notification,2022-12-14,True,False,False,False,False
RESP005110,CUST01405,Summer Collection Launch,Email,2023-08-30,True,False,False,False,False
RESP005111,CUST01405,Holiday Gift Guide 2024,Social Media,2022-07-11,True,False,False,False,False
RESP005112,CUST01405,Summer Collection Launch,SMS,2022-02-14,True,False,False,False,False
RESP005113,CUST01407,Spring Sale 2024,Email,2021-07-23,True,False,False,False,False
RESP005114,CUST01407,Holiday Gift Guide 2024,Email,2021-08-21,True,False,False,False,False
RESP005115,CUST01407,Welcome Series,Email,2021-05-10,True,False,False,False,False
RESP005116,CUST01408,Holiday Gift Guide 2024,Push Notification,2024-06-16,True,False,False,False,False
RESP005117,CUST01408,Holiday Gift Guide 2024,Email,2025-02-27,True,False,False,False,False
RESP005118,CUST01408,Back to School 2024,Email,2025-08-26,True,False,False,False,False
RESP005119,CUST01408,Back to School 2024,Email,2025-06-03,True,True,False,False,False
RESP005120,CUST01409,Welcome Series,SMS,2024-01-15,True,False,False,False,False
RESP005121,CUST01409,Welcome Series,Email,2025-06-08,True,True,False,False,False
RESP005122,CUST01409,Holiday Gift Guide 2024,Email,2024-04-12,True,False,False,False,False
RESP005123,CUST01409,Product Launch - Electronics,Email,2024-05-21,True,True,False,False,False
RESP005124,CUST01410,Flash Sale Weekend,SMS,2021-07-25,True,True,False,False,False
RESP005125,CUST01410,Win-back Campaign Q3,Display Ads,2021-08-06,True,True,False,False,False
RESP005126,CUST01410,Black Friday 2024,Social Media,2022-02-03,True,False,False,False,False
RESP005127,CUST01411,Product Launch - Electronics,Email,2021-09-04,True,False,False,False,True
RESP005128,CUST01411,Back to School 2024,Email,2022-03-08,True,False,False,False,False
RESP005129,CUST01411,Win-back Campaign Q3,Social Media,2022-08-20,True,False,False,False,False
RESP005130,CUST01411,Loyalty Rewards Program,Social Media,2020-12-15,True,False,False,False,False
RESP005131,CUST01412,Black Friday 2024,Push Notification,2024-09-10,True,False,False,False,False
RESP005132,CUST01412,Loyalty Rewards Program,Email,2024-08-04,True,False,False,False,False
RESP005133,CUST01412,Spring Sale 2024,Email,2024-08-14,True,False,False,False,False
RESP005134,CUST01412,Holiday Gift Guide 2024,Email,2025-09-10,True,False,False,False,False
RESP005135,CUST01412,Holiday Gift Guide 2024,Email,2025-02-12,True,False,False,False,False
RESP005136,CUST01413,Loyalty Rewards Program,Email,2021-06-18,True,False,False,False,False
RESP005137,CUST01413,Product Launch - Electronics,Email,2022-03-02,True,False,False,False,False
RESP005138,CUST01413,Loyalty Rewards Program,Email,2022-07-30,True,True,False,False,False
RESP005139,CUST01413,Win-back Campaign Q3,Push Notification,2022-06-10,True,False,False,False,False
RESP005140,CUST01414,Flash Sale Weekend,Push Notification,2024-01-22,True,False,False,False,False
RESP005141,CUST01414,Product Launch - Electronics,Email,2022-06-28,True,False,False,False,False
RESP005142,CUST01415,Spring Sale 2024,Email,2024-05-23,True,False,False,False,False
RESP005143,CUST01415,Loyalty Rewards Program,SMS,2023-10-03,True,False,False,False,False
RESP005144,CUST01416,Holiday Gift Guide 2024,SMS,2021-07-01,True,False,False,False,False
RESP005145,CUST01416,Flash Sale Weekend,Email,2021-06-30,True,False,False,False,False
RESP005146,CUST01416,New Year Promotion 2025,Email,2022-03-29,True,False,False,False,False
RESP005147,CUST01416,Summer Collection Launch,Email,2022-08-10,True,True,True,False,False
RESP005148,CUST01416,Flash Sale Weekend,Email,2022-01-07,True,False,False,False,False
RESP005149,CUST01417,Spring Sale 2024,SMS,2022-02-17,True,False,False,False,False
RESP005150,CUST01417,Back to School 2024,Push Notification,2020-05-31,True,True,True,True,False
RESP005151,CUST01417,Holiday Gift Guide 2024,SMS,2022-03-03,True,True,False,False,True
RESP005152,CUST01418,Black Friday 2024,Email,2022-07-06,True,False,False,False,False
RESP005153,CUST01418,Welcome Series,Display Ads,2022-08-08,True,True,False,False,False
RESP005154,CUST01418,Holiday Gift Guide 2024,Display Ads,2022-05-24,True,False,False,False,False
RESP005155,CUST01418,Product Launch - Electronics,Display Ads,2022-10-02,True,False,False,False,False
RESP005156,CUST01419,Win-back Campaign Q3,Email,2023-05-09,False,False,False,False,False
RESP005157,CUST01419,Win-back Campaign Q3,SMS,2023-03-01,True,False,False,False,False
RESP005158,CUST01422,Flash Sale Weekend,Display Ads,2023-12-09,True,False,False,False,False
RESP005159,CUST01422,Welcome Series,Email,2025-03-24,True,False,False,False,False
RESP005160,CUST01423,Flash Sale Weekend,Email,2023-03-14,True,False,False,False,True
RESP005161,CUST01423,Product Launch - Electronics,Push Notification,2023-09-04,True,True,True,False,False
RESP005162,CUST01423,Black Friday 2024,Email,2024-01-29,True,True,True,False,False
RESP005163,CUST01424,Holiday Gift Guide 2024,Social Media,2022-08-27,True,False,False,False,True
RESP005164,CUST01424,New Year Promotion 2025,Email,2021-10-27,True,False,False,False,False
RESP005165,CUST01425,Loyalty Rewards Program,Social Media,2022-03-20,True,False,False,False,False
RESP005166,CUST01425,Product Launch - Electronics,Display Ads,2023-02-10,True,False,False,False,False
RESP005167,CUST01425,Win-back Campaign Q3,Push Notification,2021-10-08,True,False,False,False,False
RESP005168,CUST01427,Customer Appreciation Week,Social Media,2024-04-20,True,True,False,False,False
RESP005169,CUST01427,Back to School 2024,Email,2023-11-23,True,False,False,False,False
RESP005170,CUST01428,Summer Collection Launch,Email,2022-12-25,True,False,False,False,False
RESP005171,CUST01428,Loyalty Rewards Program,Email,2021-07-09,True,False,False,False,False
RESP005172,CUST01429,Back to School 2024,Push Notification,2024-03-22,True,False,False,False,False
RESP005173,CUST01429,Black Friday 2024,Email,2024-05-20,True,False,False,False,False
RESP005174,CUST01429,Customer Appreciation Week,Email,2024-11-28,True,False,False,False,False
RESP005175,CUST01429,Loyalty Rewards Program,Push Notification,2024-01-21,True,False,False,False,False
RESP005176,CUST01429,Spring Sale 2024,Email,2024-03-20,True,False,False,False,True
RESP005177,CUST01430,New Year Promotion 2025,SMS,2022-04-09,False,False,False,False,False
RESP005178,CUST01430,Summer Collection Launch,Push Notification,2021-02-24,True,False,False,False,False
RESP005179,CUST01430,Black Friday 2024,Push Notification,2021-09-17,True,False,False,False,False
RESP005180,CUST01431,Flash Sale Weekend,Social Media,2023-04-19,True,False,False,False,False
RESP005181,CUST01431,Loyalty Rewards Program,Email,2024-01-30,True,False,False,False,False
RESP005182,CUST01431,Spring Sale 2024,Email,2023-07-08,True,False,False,False,False
RESP005183,CUST01431,Summer Collection Launch,Email,2022-07-01,True,True,False,False,False
RESP005184,CUST01431,Customer Appreciation Week,Email,2023-05-05,True,False,False,False,False
RESP005185,CUST01432,Flash Sale Weekend,Email,2023-01-10,True,False,False,False,False
RESP005186,CUST01432,Customer Appreciation Week,SMS,2022-08-22,True,False,False,False,False
RESP005187,CUST01432,Flash Sale Weekend,Display Ads,2023-08-18,True,False,False,False,False
RESP005188,CUST01433,Black Friday 2024,Email,2025-06-12,True,False,False,False,False
RESP005189,CUST01433,Win-back Campaign Q3,Push Notification,2025-05-17,True,False,False,False,False
RESP005190,CUST01433,New Year Promotion 2025,Push Notification,2025-05-11,True,False,False,False,False
RESP005191,CUST01433,Flash Sale Weekend,Email,2025-05-04,True,True,False,False,False
RESP005192,CUST01434,New Year Promotion 2025,Push Notification,2023-01-19,True,False,False,False,False
RESP005193,CUST01434,Flash Sale Weekend,Email,2024-03-17,True,False,False,False,False
RESP005194,CUST01434,Product Launch - Electronics,Email,2022-10-13,False,False,False,False,False
RESP005195,CUST01436,Spring Sale 2024,Display Ads,2022-07-17,True,False,False,False,False
RESP005196,CUST01436,Product Launch - Electronics,Email,2023-03-25,True,False,False,False,False
RESP005197,CUST01436,Black Friday 2024,Email,2023-06-07,True,True,False,False,False
RESP005198,CUST01437,Spring Sale 2024,Email,2024-11-08,True,False,False,False,False
RESP005199,CUST01437,Flash Sale Weekend,Display Ads,2024-09-19,True,False,False,False,False
RESP005200,CUST01437,Spring Sale 2024,Social Media,2024-07-11,True,True,False,False,False
RESP005201,CUST01439,Flash Sale Weekend,Email,2021-03-30,True,False,False,False,False
RESP005202,CUST01439,Back to School 2024,SMS,2021-09-07,True,False,False,False,False
RESP005203,CUST01439,Customer Appreciation Week,Email,2021-10-27,False,False,False,False,False
RESP005204,CUST01440,Loyalty Rewards Program,Display Ads,2024-09-29,True,False,False,False,False
RESP005205,CUST01440,Welcome Series,Email,2023-03-29,True,False,False,False,False
RESP005206,CUST01440,New Year Promotion 2025,Social Media,2023-04-02,True,False,False,False,False
RESP005207,CUST01440,Win-back Campaign Q3,Email,2023-12-08,True,True,False,False,False
RESP005208,CUST01440,Black Friday 2024,Email,2024-02-04,True,False,False,False,False
RESP005209,CUST01441,Summer Collection Launch,SMS,2024-09-13,True,True,False,False,False
RESP005210,CUST01441,Loyalty Rewards Program,Display Ads,2024-09-05,True,False,False,False,False
RESP005211,CUST01441,Summer Collection Launch,Email,2024-08-20,True,False,False,False,False
RESP005212,CUST01443,New Year Promotion 2025,SMS,2024-01-15,True,False,False,False,False
RESP005213,CUST01443,Holiday Gift Guide 2024,Push Notification,2023-12-02,True,True,False,False,False
RESP005214,CUST01443,Customer Appreciation Week,Email,2025-09-13,True,False,False,False,False
RESP005215,CUST01443,Flash Sale Weekend,Email,2024-08-30,True,False,False,False,False
RESP005216,CUST01445,Product Launch - Electronics,Push Notification,2022-02-03,True,False,False,False,False
RESP005217,CUST01445,Customer Appreciation Week,Email,2022-03-12,True,False,False,False,False
RESP005218,CUST01445,New Year Promotion 2025,SMS,2020-12-16,True,False,False,False,False
RESP005219,CUST01447,Spring Sale 2024,Email,2021-12-02,True,False,False,False,False
RESP005220,CUST01447,Summer Collection Launch,Email,2021-04-01,True,False,False,False,False
RESP005221,CUST01447,Holiday Gift Guide 2024,Push Notification,2022-07-08,True,False,False,False,False
RESP005222,CUST01447,Loyalty Rewards Program,SMS,2021-10-05,True,False,False,False,False
RESP005223,CUST01447,Customer Appreciation Week,Email,2022-03-29,True,False,False,False,False
RESP005224,CUST01447,Spring Sale 2024,Email,2021-10-02,True,False,False,False,False
RESP005225,CUST01447,Flash Sale Weekend,Push Notification,2020-11-19,True,True,False,False,False
RESP005226,CUST01448,Welcome Series,Email,2022-12-07,True,False,False,False,False
RESP005227,CUST01448,Win-back Campaign Q3,Push Notification,2023-01-23,True,False,False,False,False
RESP005228,CUST01448,Win-back Campaign Q3,Push Notification,2023-09-14,True,True,False,False,False
RESP005229,CUST01448,New Year Promotion 2025,Email,2023-02-17,True,False,False,False,False
RESP005230,CUST01449,Back to School 2024,Email,2025-04-08,True,False,False,False,False
RESP005231,CUST01449,Summer Collection Launch,Email,2024-06-16,True,True,False,False,False
RESP005232,CUST01450,Win-back Campaign Q3,SMS,2021-03-17,True,True,False,False,False
RESP005233,CUST01450,New Year Promotion 2025,Email,2021-07-06,True,False,False,False,False
RESP005234,CUST01450,Welcome Series,Email,2022-05-08,True,False,False,False,False
RESP005235,CUST01450,New Year Promotion 2025,Social Media,2020-09-09,True,False,False,False,False
RESP005236,CUST01451,Spring Sale 2024,Push Notification,2023-09-12,True,False,False,False,False
RESP005237,CUST01451,Back to School 2024,SMS,2024-12-15,True,False,False,False,False
RESP005238,CUST01451,New Year Promotion 2025,Email,2023-10-30,True,True,False,False,False
RESP005239,CUST01451,Customer Appreciation Week,Social Media,2024-04-17,False,False,False,False,False
RESP005240,CUST01451,New Year Promotion 2025,SMS,2023-10-09,True,False,False,False,False
RESP005241,CUST01452,Product Launch - Electronics,Email,2025-04-16,True,True,False,False,False
RESP005242,CUST01452,Welcome Series,Push Notification,2024-12-28,True,True,False,False,False
RESP005243,CUST01452,Back to School 2024,Push Notification,2024-11-13,True,True,False,False,False
RESP005244,CUST01452,Flash Sale Weekend,Display Ads,2025-09-04,True,True,False,False,False
RESP005245,CUST01452,Customer Appreciation Week,Push Notification,2024-01-29,True,True,False,False,False
RESP005246,CUST01454,New Year Promotion 2025,Display Ads,2023-01-08,True,False,False,False,False
RESP005247,CUST01454,Product Launch - Electronics,Email,2022-10-23,True,False,False,False,False
RESP005248,CUST01455,Spring Sale 2024,Push Notification,2022-08-03,True,False,False,False,False
RESP005249,CUST01455,Welcome Series,Email,2022-03-31,True,False,False,False,False
RESP005250,CUST01456,New Year Promotion 2025,Email,2020-10-11,True,False,False,False,False
RESP005251,CUST01456,Win-back Campaign Q3,Display Ads,2020-12-29,True,False,False,False,False
RESP005252,CUST01456,Customer Appreciation Week,Social Media,2021-06-10,True,False,False,False,False
RESP005253,CUST01456,Flash Sale Weekend,Email,2021-09-19,True,False,False,False,False
RESP005254,CUST01456,Welcome Series,Email,2021-12-15,True,False,False,False,False
RESP005255,CUST01456,Win-back Campaign Q3,Email,2021-09-11,True,True,False,False,False
RESP005256,CUST01457,Spring Sale 2024,SMS,2022-09-01,True,False,False,False,False
RESP005257,CUST01457,Holiday Gift Guide 2024,Email,2022-05-04,True,False,False,False,False
RESP005258,CUST01459,Holiday Gift Guide 2024,SMS,2021-11-02,False,False,False,False,False
RESP005259,CUST01459,Product Launch - Electronics,Email,2021-08-22,True,False,False,False,False
RESP005260,CUST01459,New Year Promotion 2025,Push Notification,2021-09-27,True,False,False,False,False
RESP005261,CUST01459,Loyalty Rewards Program,Email,2022-07-09,True,False,False,False,False
RESP005262,CUST01459,Welcome Series,SMS,2022-01-26,True,False,False,False,False
RESP005263,CUST01460,Back to School 2024,Email,2022-03-29,True,False,False,False,False
RESP005264,CUST01460,Holiday Gift Guide 2024,SMS,2021-07-13,True,False,False,False,False
RESP005265,CUST01460,Back to School 2024,SMS,2021-09-22,True,False,False,False,False
RESP005266,CUST01461,Spring Sale 2024,Push Notification,2021-05-17,True,False,False,False,False
RESP005267,CUST01461,New Year Promotion 2025,Push Notification,2022-06-23,True,False,False,False,False
RESP005268,CUST01461,Customer Appreciation Week,Email,2022-07-05,True,True,False,False,False
RESP005269,CUST01461,Black Friday 2024,SMS,2022-09-11,True,False,False,False,False
RESP005270,CUST01461,Loyalty Rewards Program,Email,2021-05-23,True,False,False,False,False
RESP005271,CUST01462,Black Friday 2024,Email,2025-02-22,True,True,True,True,False
RESP005272,CUST01462,Spring Sale 2024,SMS,2024-01-10,True,True,False,False,False
