session_id,customer_id,current_product_id,current_category,current_price,prev_product_1,prev_product_2,prev_product_3,products_in_cart,device_type,traffic_source,time_on_page_sec,scroll_depth,clicked_product_image,session_length_mins,products_viewed_count,recommendation_clicked
SESS012193,CUST00161,PROD0124,Electronics,124.71,PROD0161,PROD0151,PROD0052,1,Mobile,Paid,270,0.81,0,22,4,0
SESS012194,CUST01594,PROD0089,Clothing,90.75,PROD0018,PROD0131,NONE,0,Mobile,Email,283,0.45,0,26,3,0
SESS012195,CUST01832,PROD0096,Sports,135.43,PROD0101,PROD0149,PROD0046,0,Desktop,Organic,178,0.4,0,44,5,0
SESS012196,CUST01770,PROD0179,Electronics,18.27,PROD0151,PROD0036,PROD0194,3,Mobile,Social,20,0.24,0,36,7,0
SESS012197,CUST00206,PROD0199,Books,19.6,PROD0200,PROD0057,PROD0172,0,Desktop,Organic,182,0.92,0,33,7,1
SESS012198,CUST02971,PROD0041,Sports,35.74,PROD0121,PROD0054,PROD0088,0,Mobile,Organic,22,0.69,1,1,7,0
SESS012199,CUST02033,PROD0031,Home,10.64,PROD0037,PROD0094,PROD0100,0,Mobile,Direct,214,0.86,1,30,6,0
SESS012200,CUST01982,PROD0048,Home,113.51,PROD0019,PROD0040,PROD0064,1,Mobile,Paid,217,0.54,0,20,5,0
SESS012201,CUST00020,PROD0007,Electronics,7.76,PROD0142,PROD0200,PROD0088,2,Mobile,Social,280,0.37,0,18,5,1
SESS012202,CUST01876,PROD0169,Books,49.49,PROD0130,NONE,NONE,0,Desktop,Organic,61,0.36,1,8,2,1
SESS012203,CUST02360,PROD0090,Home,23.01,PROD0151,PROD0030,NONE,1,Desktop,Paid,213,0.1,1,37,3,1
SESS012204,CUST01505,PROD0060,Home,84.33,PROD0037,PROD0181,PROD0079,1,Desktop,Direct,27,0.61,0,39,5,1
SESS012205,CUST00744,PROD0088,Clothing,28.48,PROD0199,PROD0100,PROD0098,2,Mobile,Organic,158,0.86,1,14,6,0
SESS012206,CUST00081,PROD0002,Home,70.47,PROD0149,PROD0139,PROD0186,0,Desktop,Social,266,0.27,1,12,5,0
SESS012207,CUST00004,PROD0086,Sports,188.15,PROD0126,PROD0138,PROD0055,0,Mobile,Organic,207,0.72,0,27,4,0
SESS012208,CUST01669,PROD0168,Sports,244.92,PROD0156,PROD0012,PROD0179,0,Mobile,Paid,94,0.67,0,14,6,1
SESS012209,CUST00842,PROD0008,Sports,88.48,PROD0052,PROD0069,PROD0019,1,Desktop,Organic,227,0.39,0,14,7,1
SESS012210,CUST01008,PROD0164,Clothing,119.23,PROD0104,PROD0087,PROD0168,1,Mobile,Direct,13,0.11,0,37,4,0
SESS012211,CUST00775,PROD0033,Clothing,29.26,NONE,NONE,NONE,0,Mobile,Organic,11,0.43,0,42,1,0
SESS012212,CUST02410,PROD0132,Sports,36.43,PROD0083,NONE,NONE,0,Mobile,Social,184,0.55,0,4,2,0
SESS012213,CUST01777,PROD0188,Electronics,37.98,PROD0138,PROD0069,PROD0158,1,Desktop,Paid,31,0.74,0,13,4,0
SESS012214,CUST02784,PROD0155,Sports,150.94,PROD0114,PROD0185,PROD0113,0,Tablet,Organic,115,0.73,1,8,4,1
SESS012215,CUST00114,PROD0189,Sports,65.11,PROD0128,PROD0012,NONE,3,Desktop,Organic,116,0.84,1,40,3,0
SESS012216,CUST01746,PROD0012,Clothing,53.31,PROD0007,NONE,NONE,0,Mobile,Social,196,0.75,1,19,2,1
SESS012217,CUST02043,PROD0070,Home,27.74,PROD0097,PROD0026,PROD0072,1,Desktop,Organic,17,0.76,0,2,7,0
SESS012218,CUST00982,PROD0064,Clothing,43.99,PROD0114,PROD0009,PROD0014,0,Mobile,Paid,146,0.31,0,6,7,1
SESS012219,CUST01138,PROD0188,Electronics,37.98,PROD0152,NONE,NONE,0,Mobile,Social,93,0.27,1,10,2,0
SESS012220,CUST00325,PROD0187,Home,66.75,PROD0170,PROD0125,PROD0080,0,Desktop,Organic,57,0.4,0,31,5,0
SESS012221,CUST01163,PROD0051,Clothing,29.77,PROD0100,PROD0144,PROD0113,0,Desktop,Organic,246,0.36,0,19,5,1
SESS012222,CUST00338,PROD0170,Electronics,91.75,PROD0187,NONE,NONE,0,Mobile,Paid,281,0.18,0,7,2,0
SESS012223,CUST02609,PROD0098,Home,270.5,PROD0062,PROD0129,PROD0180,0,Mobile,Organic,254,0.39,0,40,7,0
SESS012224,CUST01878,PROD0112,Books,328.93,PROD0048,NONE,NONE,0,Desktop,Email,177,0.57,0,16,2,0
SESS012225,CUST00325,PROD0092,Books,128.12,PROD0123,PROD0182,PROD0126,0,Mobile,Social,154,0.69,0,10,4,1
SESS012226,CUST01234,PROD0002,Home,70.47,PROD0190,PROD0084,PROD0066,1,Desktop,Paid,138,0.68,0,11,7,1
SESS012227,CUST01535,PROD0129,Clothing,53.37,PROD0112,PROD0110,PROD0032,0,Mobile,Paid,252,0.67,0,41,6,1
SESS012228,CUST02145,PROD0039,Home,95.97,PROD0075,PROD0195,PROD0139,1,Desktop,Direct,29,0.98,1,10,7,1
SESS012229,CUST02968,PROD0128,Clothing,64.46,PROD0079,PROD0018,PROD0071,0,Desktop,Paid,241,0.18,1,39,4,1
SESS012230,CUST00698,PROD0126,Clothing,135.5,PROD0130,PROD0093,PROD0060,0,Mobile,Organic,103,0.67,1,1,6,0
SESS012231,CUST02572,PROD0017,Clothing,37.74,PROD0065,PROD0028,PROD0186,1,Mobile,Organic,231,0.94,0,30,4,1
SESS012232,CUST02476,PROD0129,Clothing,53.37,PROD0129,PROD0121,PROD0045,0,Desktop,Organic,217,0.59,0,19,4,0
SESS012233,CUST01714,PROD0054,Electronics,51.04,PROD0182,PROD0067,NONE,0,Mobile,Email,181,0.57,0,18,3,1
SESS012234,CUST02811,PROD0147,Home,37.46,PROD0045,PROD0022,NONE,2,Tablet,Organic,171,0.67,0,34,3,0
SESS012235,CUST02593,PROD0042,Home,82.32,PROD0035,NONE,NONE,0,Desktop,Organic,299,0.21,0,8,2,0
SESS012236,CUST00840,PROD0183,Sports,124.12,PROD0057,NONE,NONE,3,Mobile,Organic,276,0.4,0,37,2,0
SESS012237,CUST02361,PROD0150,Electronics,37.27,NONE,NONE,NONE,2,Mobile,Organic,107,0.63,0,32,1,1
SESS012238,CUST02147,PROD0041,Sports,35.74,PROD0032,PROD0081,PROD0145,0,Desktop,Paid,50,0.99,0,37,7,0
SESS012239,CUST00098,PROD0004,Clothing,100.88,PROD0119,PROD0179,NONE,0,Desktop,Organic,167,0.1,1,3,3,0
SESS012240,CUST00504,PROD0055,Clothing,7.4,PROD0036,PROD0170,PROD0179,2,Desktop,Organic,249,0.76,1,11,6,0
SESS012241,CUST00028,PROD0075,Electronics,54.39,NONE,NONE,NONE,2,Mobile,Paid,51,0.96,1,38,1,1
SESS012242,CUST02943,PROD0070,Home,27.74,PROD0131,PROD0067,NONE,0,Mobile,Paid,235,0.87,1,30,3,1
SESS012243,CUST01439,PROD0108,Electronics,28.94,NONE,NONE,NONE,0,Mobile,Paid,294,0.65,1,10,1,1
SESS012244,CUST01858,PROD0124,Electronics,124.71,NONE,NONE,NONE,0,Mobile,Email,45,0.65,0,27,1,1
SESS012245,CUST00292,PROD0094,Clothing,67.07,PROD0171,PROD0069,NONE,0,Mobile,Paid,168,0.29,0,17,3,0
SESS012246,CUST00453,PROD0188,Electronics,37.98,PROD0119,PROD0167,NONE,0,Desktop,Paid,126,0.87,1,27,3,0
SESS012247,CUST02850,PROD0098,Home,270.5,PROD0100,NONE,NONE,0,Mobile,Paid,290,0.44,0,3,2,1
SESS012248,CUST00029,PROD0076,Home,40.18,PROD0081,PROD0107,NONE,3,Mobile,Organic,165,0.73,0,34,3,0
SESS012249,CUST02245,PROD0151,Sports,30.73,PROD0060,PROD0148,PROD0022,0,Desktop,Organic,178,0.23,0,35,5,1
SESS012250,CUST00405,PROD0103,Sports,39.92,PROD0176,NONE,NONE,0,Desktop,Paid,255,0.86,1,18,2,1
SESS012251,CUST01271,PROD0095,Sports,86.2,PROD0113,PROD0168,PROD0103,1,Desktop,Social,205,0.27,1,33,7,0
SESS012252,CUST02014,PROD0171,Clothing,20.38,NONE,NONE,NONE,0,Mobile,Direct,291,0.99,0,17,1,0
SESS012253,CUST01844,PROD0193,Clothing,134.04,PROD0103,PROD0096,PROD0122,1,Mobile,Organic,67,0.5,1,11,7,1
SESS012254,CUST02948,PROD0111,Books,67.82,PROD0099,PROD0103,PROD0065,0,Tablet,Paid,22,0.5,0,34,7,0
SESS012255,CUST01969,PROD0101,Home,57.48,PROD0012,PROD0144,PROD0091,0,Mobile,Paid,132,0.36,1,22,5,0
SESS012256,CUST00515,PROD0003,Books,193.13,PROD0129,PROD0172,PROD0189,1,Tablet,Organic,265,0.29,1,34,5,0
SESS012257,CUST01401,PROD0165,Clothing,18.5,PROD0036,PROD0151,PROD0112,0,Desktop,Direct,181,0.85,1,23,7,1
SESS012258,CUST01274,PROD0085,Electronics,297.41,PROD0083,NONE,NONE,0,Desktop,Social,181,0.82,1,11,2,1
SESS012259,CUST00758,PROD0019,Sports,98.57,PROD0126,PROD0094,PROD0016,0,Desktop,Paid,128,0.35,1,25,4,0
SESS012260,CUST01178,PROD0147,Home,37.46,PROD0160,NONE,NONE,1,Mobile,Paid,275,0.68,0,6,2,1
SESS012261,CUST02201,PROD0133,Electronics,243.8,PROD0127,PROD0136,PROD0035,3,Mobile,Direct,281,0.79,1,2,7,1
SESS012262,CUST02431,PROD0143,Electronics,232.98,PROD0129,PROD0125,PROD0037,0,Desktop,Organic,188,0.77,1,24,5,1
SESS012263,CUST01918,PROD0093,Clothing,69.66,PROD0077,PROD0190,PROD0071,0,Tablet,Social,68,0.13,1,44,6,1
SESS012264,CUST00581,PROD0043,Sports,97.44,PROD0002,PROD0111,PROD0020,0,Desktop,Direct,223,0.16,0,26,7,0
SESS012265,CUST02814,PROD0180,Clothing,83.8,PROD0142,PROD0093,PROD0178,1,Desktop,Organic,112,0.11,0,16,4,0
SESS012266,CUST00167,PROD0107,Books,48.98,PROD0156,PROD0044,PROD0153,0,Mobile,Organic,200,0.39,1,37,6,1
SESS012267,CUST02197,PROD0120,Home,83.07,PROD0174,NONE,NONE,1,Mobile,Organic,290,0.95,0,1,2,0
SESS012268,CUST00951,PROD0166,Books,34.93,PROD0135,NONE,NONE,0,Mobile,Organic,115,0.11,0,25,2,0
SESS012269,CUST01769,PROD0176,Books,37.06,PROD0071,NONE,NONE,1,Mobile,Organic,55,0.19,1,33,2,1
SESS012270,CUST00143,PROD0016,Clothing,74.55,NONE,NONE,NONE,2,Mobile,Direct,186,0.19,1,6,1,1
SESS012271,CUST01557,PROD0123,Home,88.79,PROD0036,PROD0079,PROD0107,0,Mobile,Paid,98,0.22,0,3,4,0
SESS012272,CUST01769,PROD0052,Home,78.72,PROD0150,PROD0010,PROD0063,3,Mobile,Email,246,0.72,0,4,4,0
SESS012273,CUST00665,PROD0023,Sports,22.1,NONE,NONE,NONE,0,Mobile,Paid,134,0.78,0,16,1,0
SESS012274,CUST01053,PROD0064,Clothing,43.99,PROD0015,NONE,NONE,0,Mobile,Social,83,0.95,0,6,2,0
SESS012275,CUST00795,PROD0023,Sports,22.1,NONE,NONE,NONE,0,Desktop,Social,275,0.85,0,21,1,0
SESS012276,CUST02229,PROD0179,Electronics,18.27,PROD0049,PROD0146,NONE,0,Mobile,Organic,41,0.79,0,17,3,0
SESS012277,CUST00980,PROD0062,Clothing,108.42,PROD0006,PROD0021,NONE,0,Mobile,Email,280,0.33,0,24,3,0
SESS012278,CUST00445,PROD0029,Electronics,16.34,PROD0131,PROD0068,NONE,1,Mobile,Direct,97,0.7,1,29,3,1
SESS012279,CUST02739,PROD0006,Books,37.62,NONE,NONE,NONE,0,Mobile,Paid,46,0.92,0,15,1,1
SESS012280,CUST01641,PROD0091,Clothing,109.72,PROD0065,PROD0129,PROD0137,0,Desktop,Paid,216,0.96,0,5,7,1
SESS012281,CUST01325,PROD0088,Clothing,28.48,NONE,NONE,NONE,1,Tablet,Paid,158,1.0,0,19,1,0
SESS012282,CUST02143,PROD0128,Clothing,64.46,PROD0082,PROD0096,PROD0035,0,Tablet,Paid,32,0.67,0,11,5,0
SESS012283,CUST02853,PROD0075,Electronics,54.39,PROD0092,PROD0040,PROD0146,0,Mobile,Email,38,0.82,0,3,4,0
SESS012284,CUST01609,PROD0027,Home,79.9,PROD0088,PROD0020,PROD0071,0,Mobile,Organic,222,0.53,0,19,6,0
SESS012285,CUST00790,PROD0106,Clothing,11.11,PROD0156,PROD0118,NONE,0,Desktop,Paid,132,0.97,0,1,3,0
SESS012286,CUST01037,PROD0089,Clothing,90.75,PROD0117,NONE,NONE,0,Desktop,Organic,96,0.95,1,26,2,0
SESS012287,CUST02898,PROD0134,Sports,210.7,PROD0055,PROD0082,PROD0019,0,Mobile,Organic,258,0.91,0,27,7,0
SESS012288,CUST01856,PROD0147,Home,37.46,PROD0140,PROD0052,PROD0167,0,Mobile,Email,194,0.15,0,42,6,0
SESS012289,CUST02055,PROD0117,Books,19.38,NONE,NONE,NONE,0,Desktop,Paid,172,0.85,0,12,1,0
SESS012290,CUST02919,PROD0023,Sports,22.1,PROD0169,PROD0062,NONE,0,Mobile,Paid,15,0.2,0,41,3,0
SESS012291,CUST01345,PROD0090,Home,23.01,PROD0102,NONE,NONE,1,Mobile,Direct,234,0.87,1,17,2,1
SESS012292,CUST01738,PROD0159,Books,65.32,NONE,NONE,NONE,3,Mobile,Organic,116,0.91,0,12,1,1
SESS012293,CUST01770,PROD0064,Clothing,43.99,PROD0169,PROD0053,PROD0139,1,Mobile,Social,54,0.32,0,34,4,1
SESS012294,CUST02917,PROD0148,Home,65.74,PROD0091,PROD0182,PROD0191,0,Desktop,Direct,79,0.24,0,13,5,1
SESS012295,CUST02201,PROD0112,Books,328.93,PROD0171,PROD0065,NONE,1,Desktop,Organic,284,0.42,1,11,3,1
SESS012296,CUST00280,PROD0119,Books,42.12,PROD0168,PROD0137,PROD0037,0,Tablet,Organic,211,0.95,1,11,6,1
SESS012297,CUST01340,PROD0175,Books,65.04,PROD0100,PROD0012,PROD0178,1,Mobile,Direct,13,0.58,0,12,5,1
SESS012298,CUST00503,PROD0154,Sports,24.48,PROD0158,PROD0192,PROD0150,0,Desktop,Paid,291,0.95,1,15,7,1
SESS012299,CUST00455,PROD0199,Books,19.6,PROD0189,PROD0111,NONE,0,Desktop,Organic,199,0.81,1,23,3,1
SESS012300,CUST00529,PROD0068,Sports,60.05,NONE,NONE,NONE,1,Mobile,Direct,279,0.56,0,32,1,0
SESS012301,CUST01740,PROD0155,Sports,150.94,PROD0079,NONE,NONE,0,Mobile,Social,8,0.56,0,7,2,0
SESS012302,CUST02597,PROD0121,Electronics,256.42,PROD0108,PROD0181,NONE,0,Desktop,Social,138,0.88,0,3,3,0
SESS012303,CUST00689,PROD0152,Home,46.03,PROD0051,PROD0101,PROD0176,3,Mobile,Organic,23,0.84,1,39,5,0
SESS012304,CUST02199,PROD0073,Electronics,62.79,PROD0036,PROD0111,PROD0135,0,Desktop,Organic,152,0.69,0,11,5,1
SESS012305,CUST01483,PROD0030,Books,131.59,PROD0125,PROD0152,PROD0118,0,Mobile,Social,26,0.96,1,8,7,0
SESS012306,CUST00784,PROD0112,Books,328.93,PROD0124,NONE,NONE,1,Mobile,Social,281,0.27,1,43,2,0
SESS012307,CUST02313,PROD0187,Home,66.75,PROD0156,NONE,NONE,3,Desktop,Organic,292,0.17,0,16,2,0
SESS012308,CUST00200,PROD0024,Electronics,60.8,PROD0002,NONE,NONE,0,Tablet,Email,269,0.77,0,20,2,0
SESS012309,CUST00538,PROD0168,Sports,244.92,PROD0127,PROD0020,PROD0156,3,Desktop,Email,6,0.3,0,12,5,0
SESS012310,CUST00239,PROD0174,Home,31.75,PROD0159,NONE,NONE,2,Mobile,Paid,272,0.12,1,24,2,1
SESS012311,CUST01282,PROD0185,Clothing,64.23,PROD0190,PROD0174,PROD0033,2,Mobile,Organic,38,0.84,0,6,7,1
SESS012312,CUST00037,PROD0049,Electronics,32.13,PROD0139,NONE,NONE,0,Mobile,Social,253,0.9,0,37,2,0
SESS012313,CUST02706,PROD0117,Books,19.38,PROD0041,PROD0026,PROD0033,2,Mobile,Organic,177,0.49,0,2,7,0
SESS012314,CUST00509,PROD0199,Books,19.6,PROD0094,PROD0164,PROD0020,1,Desktop,Paid,74,0.66,0,9,5,0
SESS012315,CUST02344,PROD0011,Books,43.18,NONE,NONE,NONE,0,Desktop,Organic,176,0.69,0,5,1,1
SESS012316,CUST02597,PROD0071,Electronics,31.69,PROD0091,PROD0188,NONE,0,Mobile,Social,169,0.25,0,31,3,1
SESS012317,CUST01568,PROD0044,Home,44.5,PROD0079,PROD0186,PROD0070,0,Tablet,Paid,195,0.93,1,28,7,0
SESS012318,CUST01709,PROD0177,Books,195.76,PROD0047,PROD0039,PROD0010,0,Mobile,Paid,119,0.82,1,44,4,0
SESS012319,CUST00385,PROD0101,Home,57.48,PROD0087,PROD0109,PROD0105,1,Mobile,Social,20,0.19,0,5,7,0
SESS012320,CUST00890,PROD0162,Electronics,75.56,PROD0061,PROD0155,PROD0055,0,Desktop,Organic,118,0.94,1,22,4,1
SESS012321,CUST02778,PROD0091,Clothing,109.72,PROD0010,PROD0134,PROD0040,0,Desktop,Organic,260,0.64,1,16,7,0
SESS012322,CUST01180,PROD0049,Electronics,32.13,PROD0188,NONE,NONE,0,Desktop,Paid,135,0.97,1,40,2,1
SESS012323,CUST00539,PROD0099,Books,61.55,PROD0033,PROD0083,NONE,0,Mobile,Direct,241,0.61,0,11,3,0
SESS012324,CUST00986,PROD0173,Electronics,163.68,NONE,NONE,NONE,0,Tablet,Organic,290,0.74,0,14,1,1
SESS012325,CUST02206,PROD0024,Electronics,60.8,PROD0071,PROD0004,PROD0061,1,Mobile,Paid,237,0.66,0,16,4,1
SESS012326,CUST00220,PROD0165,Clothing,18.5,PROD0127,PROD0081,PROD0153,0,Mobile,Direct,112,0.57,0,36,5,0
SESS012327,CUST02159,PROD0073,Electronics,62.79,PROD0017,PROD0173,NONE,0,Mobile,Paid,156,0.77,0,39,3,0
SESS012328,CUST01121,PROD0041,Sports,35.74,PROD0016,PROD0037,PROD0073,1,Desktop,Direct,238,0.55,1,32,4,1
SESS012329,CUST02168,PROD0077,Electronics,90.69,NONE,NONE,NONE,0,Desktop,Social,23,0.46,0,20,1,0
SESS012330,CUST00777,PROD0193,Clothing,134.04,PROD0089,PROD0013,PROD0125,0,Desktop,Paid,298,0.82,0,37,4,0
SESS012331,CUST01147,PROD0095,Sports,86.2,PROD0004,NONE,NONE,0,Tablet,Social,67,0.35,1,24,2,0
SESS012332,CUST02459,PROD0055,Clothing,7.4,PROD0189,PROD0064,PROD0048,1,Mobile,Social,204,0.34,0,43,5,0
SESS012333,CUST02112,PROD0014,Sports,32.84,NONE,NONE,NONE,2,Mobile,Email,105,0.89,0,36,1,0
SESS012334,CUST02394,PROD0164,Clothing,119.23,PROD0145,PROD0156,PROD0120,0,Tablet,Social,173,0.77,1,32,7,0
SESS012335,CUST00101,PROD0036,Books,49.86,PROD0068,PROD0070,NONE,1,Mobile,Organic,33,0.25,0,23,3,0
SESS012336,CUST00017,PROD0078,Books,631.99,NONE,NONE,NONE,0,Mobile,Paid,183,0.76,0,5,1,1
SESS012337,CUST00829,PROD0023,Sports,22.1,PROD0007,PROD0159,PROD0004,1,Desktop,Paid,255,0.39,0,10,7,1
SESS012338,CUST01918,PROD0124,Electronics,124.71,PROD0025,PROD0172,PROD0143,0,Mobile,Social,186,0.41,1,40,6,1
SESS012339,CUST00713,PROD0061,Books,39.13,PROD0174,PROD0085,PROD0180,0,Mobile,Paid,158,0.39,0,29,4,0
SESS012340,CUST02825,PROD0062,Clothing,108.42,PROD0034,PROD0194,PROD0126,0,Desktop,Social,275,0.32,0,42,7,0
SESS012341,CUST01945,PROD0162,Electronics,75.56,PROD0165,PROD0057,NONE,1,Mobile,Social,14,0.77,1,23,3,1
SESS012342,CUST02006,PROD0112,Books,328.93,PROD0091,PROD0088,PROD0066,2,Desktop,Social,221,0.22,0,42,6,1
SESS012343,CUST01806,PROD0102,Sports,23.05,NONE,NONE,NONE,0,Mobile,Social,236,0.9,0,32,1,1
SESS012344,CUST00266,PROD0113,Home,30.43,PROD0033,PROD0114,PROD0092,0,Desktop,Organic,115,0.67,1,16,5,1
SESS012345,CUST01949,PROD0058,Clothing,33.27,PROD0087,PROD0083,PROD0080,0,Desktop,Organic,242,0.71,0,32,5,1
SESS012346,CUST02284,PROD0028,Clothing,154.92,PROD0074,NONE,NONE,0,Mobile,Organic,149,0.8,0,23,2,0
SESS012347,CUST01918,PROD0025,Electronics,31.77,PROD0047,PROD0100,NONE,1,Mobile,Social,160,0.81,0,43,3,0
SESS012348,CUST01665,PROD0110,Electronics,41.49,PROD0028,PROD0087,PROD0175,0,Mobile,Paid,277,0.36,0,9,6,1
SESS012349,CUST01012,PROD0149,Books,137.48,PROD0056,PROD0198,NONE,0,Desktop,Direct,184,0.46,1,43,3,1
SESS012350,CUST02364,PROD0191,Electronics,13.98,PROD0033,PROD0156,PROD0069,0,Mobile,Organic,263,0.13,0,33,5,0
SESS012351,CUST00735,PROD0119,Books,42.12,PROD0182,PROD0014,PROD0036,2,Mobile,Social,82,0.14,0,30,6,0
SESS012352,CUST00283,PROD0089,Clothing,90.75,PROD0016,PROD0165,PROD0026,0,Desktop,Direct,276,0.29,1,4,4,0
SESS012353,CUST00851,PROD0066,Clothing,42.2,PROD0057,NONE,NONE,0,Mobile,Direct,115,0.37,0,4,2,0
SESS012354,CUST02608,PROD0064,Clothing,43.99,PROD0146,PROD0013,PROD0112,1,Mobile,Direct,168,0.83,0,15,4,1
SESS012355,CUST00646,PROD0121,Electronics,256.42,NONE,NONE,NONE,0,Mobile,Direct,65,0.77,1,25,1,0
SESS012356,CUST02535,PROD0190,Books,12.1,PROD0139,PROD0157,NONE,0,Desktop,Social,212,0.48,0,35,3,0
SESS012357,CUST02638,PROD0085,Electronics,297.41,PROD0130,PROD0047,PROD0074,2,Mobile,Email,30,0.84,1,8,7,1
SESS012358,CUST01829,PROD0122,Clothing,76.03,PROD0049,PROD0056,PROD0181,0,Mobile,Organic,241,0.68,1,40,5,0
SESS012359,CUST02315,PROD0018,Sports,57.59,NONE,NONE,NONE,0,Mobile,Organic,166,0.72,0,9,1,1
SESS012360,CUST00540,PROD0155,Sports,150.94,PROD0155,PROD0012,PROD0057,0,Desktop,Organic,252,0.84,0,17,4,0
SESS012361,CUST01843,PROD0029,Electronics,16.34,PROD0177,PROD0154,PROD0029,0,Mobile,Organic,66,0.95,0,30,7,1
SESS012362,CUST00607,PROD0114,Electronics,19.61,PROD0089,PROD0154,PROD0063,0,Desktop,Direct,120,0.63,0,26,6,0
SESS012363,CUST02324,PROD0179,Electronics,18.27,PROD0093,NONE,NONE,2,Desktop,Organic,63,0.16,1,30,2,1
SESS012364,CUST01291,PROD0119,Books,42.12,NONE,NONE,NONE,1,Desktop,Organic,84,0.64,0,14,1,1
SESS012365,CUST02736,PROD0023,Sports,22.1,PROD0074,PROD0047,NONE,2,Desktop,Direct,225,0.4,1,42,3,0
SESS012366,CUST00346,PROD0190,Books,12.1,PROD0023,PROD0108,PROD0173,0,Mobile,Paid,256,0.79,0,17,6,1
SESS012367,CUST00766,PROD0046,Home,24.16,PROD0009,NONE,NONE,3,Desktop,Paid,173,0.19,1,16,2,1
SESS012368,CUST02893,PROD0101,Home,57.48,PROD0168,PROD0185,NONE,0,Desktop,Direct,31,0.85,0,6,3,1
SESS012369,CUST02757,PROD0084,Books,41.3,PROD0154,PROD0023,PROD0012,2,Desktop,Social,174,0.28,0,11,5,1
SESS012370,CUST00016,PROD0184,Books,62.36,PROD0071,PROD0065,PROD0049,2,Mobile,Paid,252,0.21,0,21,5,1
SESS012371,CUST01614,PROD0065,Home,29.18,PROD0056,PROD0101,PROD0069,3,Mobile,Social,25,0.82,0,23,5,0
SESS012372,CUST01189,PROD0065,Home,29.18,PROD0054,NONE,NONE,2,Desktop,Direct,116,0.3,0,16,2,1
SESS012373,CUST00657,PROD0192,Clothing,52.23,NONE,NONE,NONE,1,Desktop,Organic,35,0.88,1,30,1,0
SESS012374,CUST02308,PROD0108,Electronics,28.94,PROD0151,PROD0024,PROD0065,0,Mobile,Organic,100,0.94,0,26,6,0
SESS012375,CUST00604,PROD0041,Sports,35.74,NONE,NONE,NONE,2,Mobile,Organic,247,0.68,1,1,1,1
SESS012376,CUST02827,PROD0195,Home,73.21,PROD0182,PROD0002,NONE,1,Mobile,Paid,8,0.38,0,22,3,1
SESS012377,CUST02587,PROD0015,Home,45.44,PROD0119,PROD0162,PROD0039,1,Tablet,Direct,169,0.52,1,13,7,1
SESS012378,CUST00677,PROD0114,Electronics,19.61,NONE,NONE,NONE,0,Mobile,Organic,39,0.37,0,43,1,0
SESS012379,CUST01631,PROD0184,Books,62.36,PROD0129,PROD0062,PROD0082,1,Desktop,Social,20,0.72,0,4,5,0
SESS012380,CUST00644,PROD0119,Books,42.12,PROD0131,NONE,NONE,0,Desktop,Social,108,0.75,0,21,2,1
SESS012381,CUST00193,PROD0161,Electronics,337.18,PROD0130,NONE,NONE,2,Mobile,Paid,41,0.85,0,36,2,1
SESS012382,CUST01827,PROD0140,Sports,119.97,PROD0082,PROD0172,PROD0124,1,Desktop,Email,166,0.32,0,11,7,1
SESS012383,CUST00436,PROD0015,Home,45.44,PROD0155,PROD0056,PROD0049,2,Desktop,Direct,232,0.28,0,20,5,0
SESS012384,CUST02214,PROD0193,Clothing,134.04,PROD0096,PROD0056,PROD0011,0,Mobile,Social,242,0.87,0,31,4,1
SESS012385,CUST00059,PROD0012,Clothing,53.31,PROD0151,PROD0012,PROD0016,0,Tablet,Paid,37,0.68,0,13,5,0
SESS012386,CUST02727,PROD0109,Electronics,15.81,NONE,NONE,NONE,0,Mobile,Organic,247,0.8,1,24,1,1
SESS012387,CUST00868,PROD0163,Home,49.96,PROD0036,PROD0088,PROD0132,0,Mobile,Organic,171,0.18,0,23,6,0
SESS012388,CUST02994,PROD0109,Electronics,15.81,PROD0166,PROD0122,PROD0115,0,Mobile,Email,82,0.87,0,3,7,0
SESS012389,CUST01355,PROD0073,Electronics,62.79,PROD0104,PROD0095,PROD0142,0,Mobile,Organic,110,0.86,0,25,4,1
SESS012390,CUST01693,PROD0031,Home,10.64,NONE,NONE,NONE,0,Desktop,Paid,173,0.93,0,8,1,1
SESS012391,CUST01964,PROD0043,Sports,97.44,PROD0142,PROD0169,PROD0080,2,Mobile,Paid,107,0.59,0,15,5,0
SESS012392,CUST01895,PROD0168,Sports,244.92,PROD0008,PROD0062,PROD0075,0,Desktop,Organic,161,0.14,0,26,6,0
SESS012393,CUST01124,PROD0108,Electronics,28.94,PROD0164,PROD0056,NONE,1,Mobile,Direct,225,0.65,0,31,3,1
SESS012394,CUST00903,PROD0048,Home,113.51,PROD0183,PROD0074,PROD0097,0,Mobile,Paid,169,0.23,1,23,5,0
SESS012395,CUST01449,PROD0167,Home,71.77,NONE,NONE,NONE,2,Mobile,Paid,294,0.51,0,24,1,1
SESS012396,CUST02745,PROD0106,Clothing,11.11,PROD0136,PROD0073,PROD0198,2,Desktop,Organic,113,0.68,1,17,5,1
SESS012397,CUST00267,PROD0086,Sports,188.15,PROD0076,PROD0192,PROD0106,0,Desktop,Direct,139,0.26,0,25,4,0
SESS012398,CUST00823,PROD0086,Sports,188.15,PROD0031,PROD0120,PROD0081,3,Desktop,Organic,134,0.65,0,33,4,0
SESS012399,CUST02028,PROD0053,Clothing,38.34,PROD0081,NONE,NONE,0,Desktop,Social,163,0.5,0,22,2,0
