customer_id,recency_days,frequency,monetary_value,avg_order_value,total_events,days_since_last_activity,page_views,product_views,cart_adds,engagement_score,num_support_tickets,avg_satisfaction_score,campaigns_received,email_open_rate,email_click_rate,campaign_conversions,customer_lifetime_value,churn_risk
CUST04379,642.0,2,199.48,99.74,0,642.0,0,0,0,0.0,0,,0,0.0,0.0,0,199.48,High
CUST04380,18.0,14,4059.61,289.97,0,18.0,0,0,0,0.0,0,,0,0.0,0.0,0,4059.61,Low
CUST04381,1449.0,5,413.49,82.7,0,1449.0,0,0,0,0.0,0,,0,0.0,0.0,0,413.49,High
CUST04382,904.0,3,171.56,57.19,0,904.0,0,0,0,0.0,0,,0,0.0,0.0,0,171.56,High
CUST04383,407.0,2,277.77,138.88,0,407.0,0,0,0,0.0,5,3.2,0,0.0,0.0,0,277.77,High
CUST04384,1053.0,7,1217.1,173.87,0,1053.0,0,0,0,0.0,1,,0,0.0,0.0,0,1217.1,High
CUST04385,1471.0,0,0.0,0.0,0,1471.0,0,0,0,0.0,5,4.0,0,0.0,0.0,0,0.0,High
CUST04386,1088.0,10,3122.35,312.24,0,1088.0,0,0,0,0.0,0,,0,0.0,0.0,0,3122.35,High
CUST04387,486.0,8,951.73,118.97,0,486.0,0,0,0,0.0,4,4.5,0,0.0,0.0,0,951.73,High
CUST04388,885.0,9,643.37,71.49,0,885.0,0,0,0,0.0,1,4.0,0,0.0,0.0,0,643.37,High
CUST04389,1257.0,4,1898.53,474.63,0,1257.0,0,0,0,0.0,2,2.5,0,0.0,0.0,0,1898.53,High
CUST04390,1202.0,2,74.12,37.06,0,1202.0,0,0,0,0.0,0,,0,0.0,0.0,0,74.12,High
CUST04391,1185.0,15,1210.06,80.67,0,1185.0,0,0,0,0.0,0,,0,0.0,0.0,0,1210.06,High
CUST04392,1314.0,1,137.52,137.52,0,1314.0,0,0,0,0.0,1,,0,0.0,0.0,0,137.52,High
CUST04393,1297.0,6,1966.63,327.77,0,1297.0,0,0,0,0.0,0,,0,0.0,0.0,0,1966.63,High
CUST04394,1317.0,3,280.23,93.41,0,1317.0,0,0,0,0.0,3,3.67,0,0.0,0.0,0,280.23,High
CUST04395,214.0,8,847.27,105.91,0,214.0,0,0,0,0.0,2,4.0,0,0.0,0.0,0,847.27,High
CUST04396,124.0,2,212.37,106.18,0,124.0,0,0,0,0.0,0,,0,0.0,0.0,0,212.37,Medium
CUST04397,527.0,0,0.0,0.0,0,527.0,0,0,0,0.0,0,,0,0.0,0.0,0,0.0,High
CUST04398,1068.0,0,0.0,0.0,0,1068.0,0,0,0,0.0,0,,0,0.0,0.0,0,0.0,High
CUST04399,1850.0,0,0.0,0.0,0,1850.0,0,0,0,0.0,0,,0,0.0,0.0,0,0.0,High
CUST04400,107.0,4,341.84,85.46,0,107.0,0,0,0,0.0,0,,0,0.0,0.0,0,341.84,Medium
CUST04401,422.0,8,1989.55,248.69,0,422.0,0,0,0,0.0,0,,0,0.0,0.0,0,1989.55,High
CUST04402,34.0,8,1613.02,201.63,0,34.0,0,0,0,0.0,0,,0,0.0,0.0,0,1613.02,Low
CUST04403,9.0,5,274.13,54.83,0,9.0,0,0,0,0.0,0,,0,0.0,0.0,0,274.13,Low
CUST04404,823.0,9,1559.4,173.27,0,823.0,0,0,0,0.0,0,,0,0.0,0.0,0,1559.4,High
CUST04405,1383.0,2,167.64,83.82,0,1383.0,0,0,0,0.0,0,,0,0.0,0.0,0,167.64,High
CUST04406,463.0,10,1187.81,118.78,0,463.0,0,0,0,0.0,0,,0,0.0,0.0,0,1187.81,High
CUST04407,1108.0,0,0.0,0.0,0,1108.0,0,0,0,0.0,1,5.0,0,0.0,0.0,0,0.0,High
CUST04408,10.0,9,1932.21,214.69,0,10.0,0,0,0,0.0,0,,0,0.0,0.0,0,1932.21,Low
CUST04409,259.0,1,19.62,19.62,0,259.0,0,0,0,0.0,0,,0,0.0,0.0,0,19.62,High
CUST04410,230.0,1,32.25,32.25,0,230.0,0,0,0,0.0,4,4.5,0,0.0,0.0,0,32.25,High
CUST04411,1450.0,5,2174.38,434.88,0,1450.0,0,0,0,0.0,1,2.0,0,0.0,0.0,0,2174.38,High
CUST04412,1134.0,12,1010.28,84.19,0,1134.0,0,0,0,0.0,0,,0,0.0,0.0,0,1010.28,High
CUST04413,302.0,6,1296.39,216.07,0,302.0,0,0,0,0.0,1,,0,0.0,0.0,0,1296.39,High
CUST04414,618.0,7,610.62,87.23,0,618.0,0,0,0,0.0,1,4.0,0,0.0,0.0,0,610.62,High
CUST04415,634.0,1,1187.45,1187.45,0,634.0,0,0,0,0.0,1,,0,0.0,0.0,0,1187.45,High
CUST04416,1196.0,6,3297.3,549.55,0,1196.0,0,0,0,0.0,1,4.0,0,0.0,0.0,0,3297.3,High
CUST04417,1236.0,7,2264.74,323.53,0,1236.0,0,0,0,0.0,1,4.0,0,0.0,0.0,0,2264.74,High
CUST04418,2021.0,0,0.0,0.0,0,2021.0,0,0,0,0.0,0,,0,0.0,0.0,0,0.0,High
CUST04419,464.0,10,1811.26,181.13,0,464.0,0,0,0,0.0,0,,0,0.0,0.0,0,1811.26,High
CUST04420,16.0,11,1126.25,102.39,0,16.0,0,0,0,0.0,0,,0,0.0,0.0,0,1126.25,Low
CUST04421,480.0,10,2151.97,215.2,0,480.0,0,0,0,0.0,0,,0,0.0,0.0,0,2151.97,High
CUST04422,1164.0,4,378.18,94.54,0,1164.0,0,0,0,0.0,0,,0,0.0,0.0,0,378.18,High
CUST04423,321.0,5,2740.68,548.14,0,321.0,0,0,0,0.0,0,,0,0.0,0.0,0,2740.68,High
CUST04424,1511.0,7,914.9,130.7,0,1511.0,0,0,0,0.0,3,4.5,0,0.0,0.0,0,914.9,High
CUST04425,1093.0,3,435.47,145.16,0,1093.0,0,0,0,0.0,0,,0,0.0,0.0,0,435.47,High
CUST04426,546.0,9,2223.44,247.05,0,546.0,0,0,0,0.0,0,,0,0.0,0.0,0,2223.44,High
CUST04427,1604.0,0,0.0,0.0,0,1604.0,0,0,0,0.0,1,1.0,0,0.0,0.0,0,0.0,High
CUST04428,577.0,9,3997.26,444.14,0,577.0,0,0,0,0.0,0,,0,0.0,0.0,0,3997.26,High
CUST04429,1516.0,8,1413.16,176.64,0,1516.0,0,0,0,0.0,1,,0,0.0,0.0,0,1413.16,High
CUST04430,1500.0,1,1223.85,1223.85,0,1500.0,0,0,0,0.0,0,,0,0.0,0.0,0,1223.85,High
CUST04431,179.0,2,251.89,125.94,0,179.0,0,0,0,0.0,2,3.5,0,0.0,0.0,0,251.89,Medium
CUST04432,530.0,0,0.0,0.0,0,530.0,0,0,0,0.0,1,4.0,0,0.0,0.0,0,0.0,High
CUST04433,267.0,9,967.59,107.51,0,267.0,0,0,0,0.0,0,,0,0.0,0.0,0,967.59,High
CUST04434,351.0,7,1329.98,190.0,0,351.0,0,0,0,0.0,0,,0,0.0,0.0,0,1329.98,High
CUST04435,1151.0,9,1839.01,204.33,0,1151.0,0,0,0,0.0,0,,0,0.0,0.0,0,1839.01,High
CUST04436,389.0,1,16.9,16.9,0,389.0,0,0,0,0.0,0,,0,0.0,0.0,0,16.9,High
CUST04437,1350.0,6,513.41,85.57,0,1350.0,0,0,0,0.0,0,,0,0.0,0.0,0,513.41,High
CUST04438,1506.0,3,347.2,115.73,0,1506.0,0,0,0,0.0,1,,0,0.0,0.0,0,347.2,High
CUST04439,1353.0,6,1538.09,256.35,0,1353.0,0,0,0,0.0,0,,0,0.0,0.0,0,1538.09,High
CUST04440,1122.0,3,438.49,146.16,0,1122.0,0,0,0,0.0,0,,0,0.0,0.0,0,438.49,High
CUST04441,372.0,12,2055.09,171.26,0,372.0,0,0,0,0.0,0,,0,0.0,0.0,0,2055.09,High
CUST04442,480.0,1,158.96,158.96,0,480.0,0,0,0,0.0,0,,0,0.0,0.0,0,158.96,High
CUST04443,397.0,6,658.4,109.73,0,397.0,0,0,0,0.0,2,4.0,0,0.0,0.0,0,658.4,High
CUST04444,1388.0,0,0.0,0.0,0,1388.0,0,0,0,0.0,0,,0,0.0,0.0,0,0.0,High
CUST04445,312.0,9,1401.16,155.68,0,312.0,0,0,0,0.0,1,2.0,0,0.0,0.0,0,1401.16,High
CUST04446,978.0,8,3919.44,489.93,0,978.0,0,0,0,0.0,0,,0,0.0,0.0,0,3919.44,High
CUST04447,1969.0,0,0.0,0.0,0,1969.0,0,0,0,0.0,0,,0,0.0,0.0,0,0.0,High
CUST04448,28.0,15,986.69,65.78,0,28.0,0,0,0,0.0,0,,0,0.0,0.0,0,986.69,Low
CUST04449,1640.0,1,11.98,11.98,0,1640.0,0,0,0,0.0,0,,0,0.0,0.0,0,11.98,High
CUST04450,165.0,1,183.63,183.63,0,165.0,0,0,0,0.0,1,5.0,0,0.0,0.0,0,183.63,Medium
CUST04451,1333.0,0,0.0,0.0,0,1333.0,0,0,0,0.0,1,,0,0.0,0.0,0,0.0,High
CUST04452,426.0,3,458.68,152.89,0,426.0,0,0,0,0.0,2,5.0,0,0.0,0.0,0,458.68,High
CUST04453,914.0,2,228.61,114.3,0,914.0,0,0,0,0.0,0,,0,0.0,0.0,0,228.61,High
CUST04454,1096.0,7,505.9,72.27,0,1096.0,0,0,0,0.0,4,3.67,0,0.0,0.0,0,505.9,High
CUST04455,1002.0,10,1772.69,177.27,0,1002.0,0,0,0,0.0,0,,0,0.0,0.0,0,1772.69,High
CUST04456,462.0,0,0.0,0.0,0,462.0,0,0,0,0.0,0,,0,0.0,0.0,0,0.0,High
CUST04457,34.0,6,1527.88,254.65,0,34.0,0,0,0,0.0,0,,0,0.0,0.0,0,1527.88,Low
CUST04458,1111.0,2,229.12,114.56,0,1111.0,0,0,0,0.0,0,,0,0.0,0.0,0,229.12,High
CUST04459,1004.0,0,0.0,0.0,0,1004.0,0,0,0,0.0,0,,0,0.0,0.0,0,0.0,High
CUST04460,14.0,1,28.17,28.17,0,14.0,0,0,0,0.0,0,,0,0.0,0.0,0,28.17,Low
CUST04461,1628.0,0,0.0,0.0,0,1628.0,0,0,0,0.0,0,,0,0.0,0.0,0,0.0,High
CUST04462,1048.0,19,4185.11,220.27,0,1048.0,0,0,0,0.0,0,,0,0.0,0.0,0,4185.11,High
CUST04463,1013.0,3,612.87,204.29,0,1013.0,0,0,0,0.0,0,,0,0.0,0.0,0,612.87,High
CUST04464,413.0,2,601.69,300.85,0,413.0,0,0,0,0.0,0,,0,0.0,0.0,0,601.69,High
CUST04465,1535.0,4,1415.97,353.99,0,1535.0,0,0,0,0.0,0,,0,0.0,0.0,0,1415.97,High
CUST04466,217.0,1,291.31,291.31,0,217.0,0,0,0,0.0,0,,0,0.0,0.0,0,291.31,High
CUST04467,332.0,5,512.26,102.45,0,332.0,0,0,0,0.0,0,,0,0.0,0.0,0,512.26,High
CUST04468,185.0,5,620.33,124.07,0,185.0,0,0,0,0.0,0,,0,0.0,0.0,0,620.33,High
CUST04469,863.0,1,82.61,82.61,0,863.0,0,0,0,0.0,0,,0,0.0,0.0,0,82.61,High
CUST04470,707.0,8,1373.19,171.65,0,707.0,0,0,0,0.0,1,3.0,0,0.0,0.0,0,1373.19,High
CUST04471,1216.0,5,619.54,123.91,0,1216.0,0,0,0,0.0,3,4.5,0,0.0,0.0,0,619.54,High
CUST04472,868.0,1,166.08,166.08,0,868.0,0,0,0,0.0,0,,0,0.0,0.0,0,166.08,High
CUST04473,1672.0,0,0.0,0.0,0,1672.0,0,0,0,0.0,0,,0,0.0,0.0,0,0.0,High
CUST04474,160.0,4,298.15,74.54,0,160.0,0,0,0,0.0,0,,0,0.0,0.0,0,298.15,Medium
CUST04475,1294.0,9,2724.22,302.69,0,1294.0,0,0,0,0.0,0,,0,0.0,0.0,0,2724.22,High
CUST04476,300.0,2,193.0,96.5,0,300.0,0,0,0,0.0,0,,0,0.0,0.0,0,193.0,High
CUST04477,355.0,9,1170.48,130.05,0,355.0,0,0,0,0.0,0,,0,0.0,0.0,0,1170.48,High
CUST04478,843.0,15,2987.09,199.14,0,843.0,0,0,0,0.0,0,,0,0.0,0.0,0,2987.09,High
CUST04479,1181.0,7,650.41,92.92,0,1181.0,0,0,0,0.0,0,,0,0.0,0.0,0,650.41,High
CUST04480,951.0,9,1973.64,219.29,0,951.0,0,0,0,0.0,1,3.0,0,0.0,0.0,0,1973.64,High
CUST04481,290.0,8,943.71,117.96,0,290.0,0,0,0,0.0,1,2.0,0,0.0,0.0,0,943.71,High
CUST04482,233.0,4,233.67,58.42,0,233.0,0,0,0,0.0,0,,0,0.0,0.0,0,233.67,High
CUST04483,26.0,6,401.66,66.94,0,26.0,0,0,0,0.0,0,,0,0.0,0.0,0,401.66,Low
CUST04484,290.0,6,343.11,57.18,0,290.0,0,0,0,0.0,1,5.0,0,0.0,0.0,0,343.11,High
CUST04485,864.0,14,1931.36,137.95,0,864.0,0,0,0,0.0,0,,0,0.0,0.0,0,1931.36,High
CUST04486,1093.0,5,2231.89,446.38,0,1093.0,0,0,0,0.0,0,,0,0.0,0.0,0,2231.89,High
CUST04487,1415.0,3,310.04,103.35,0,1415.0,0,0,0,0.0,0,,0,0.0,0.0,0,310.04,High
CUST04488,1483.0,3,580.45,193.48,0,1483.0,0,0,0,0.0,3,2.67,0,0.0,0.0,0,580.45,High
CUST04489,1403.0,8,1755.33,219.42,0,1403.0,0,0,0,0.0,1,4.0,0,0.0,0.0,0,1755.33,High
CUST04490,187.0,1,178.4,178.4,0,187.0,0,0,0,0.0,0,,0,0.0,0.0,0,178.4,High
CUST04491,2028.0,0,0.0,0.0,0,2028.0,0,0,0,0.0,0,,0,0.0,0.0,0,0.0,High
CUST04492,628.0,0,0.0,0.0,0,628.0,0,0,0,0.0,2,4.5,0,0.0,0.0,0,0.0,High
CUST04493,1842.0,2,515.98,257.99,0,1842.0,0,0,0,0.0,1,5.0,0,0.0,0.0,0,515.98,High
CUST04494,1234.0,0,0.0,0.0,0,1234.0,0,0,0,0.0,3,4.67,0,0.0,0.0,0,0.0,High
CUST04495,1507.0,2,44.51,22.26,0,1507.0,0,0,0,0.0,0,,0,0.0,0.0,0,44.51,High
CUST04496,1110.0,12,2004.23,167.02,0,1110.0,0,0,0,0.0,0,,0,0.0,0.0,0,2004.23,High
CUST04497,73.0,3,2479.81,826.6,0,73.0,0,0,0,0.0,0,,0,0.0,0.0,0,2479.81,Low
CUST04498,45.0,4,1088.84,272.21,0,45.0,0,0,0,0.0,0,,0,0.0,0.0,0,1088.84,Low
CUST04499,697.0,3,1268.64,422.88,0,697.0,0,0,0,0.0,0,,0,0.0,0.0,0,1268.64,High
CUST04500,330.0,1,23.76,23.76,0,330.0,0,0,0,0.0,2,4.0,0,0.0,0.0,0,23.76,High
CUST04501,916.0,2,157.91,78.96,0,916.0,0,0,0,0.0,0,,0,0.0,0.0,0,157.91,High
CUST04502,939.0,5,1698.33,339.67,0,939.0,0,0,0,0.0,1,,0,0.0,0.0,0,1698.33,High
CUST04503,678.0,4,446.86,111.72,0,678.0,0,0,0,0.0,2,4.5,0,0.0,0.0,0,446.86,High
CUST04504,887.0,4,240.81,60.2,0,887.0,0,0,0,0.0,4,3.5,0,0.0,0.0,0,240.81,High
CUST04505,293.0,1,36.38,36.38,0,293.0,0,0,0,0.0,0,,0,0.0,0.0,0,36.38,High
CUST04506,2.0,3,565.44,188.48,0,2.0,0,0,0,0.0,2,4.0,0,0.0,0.0,0,565.44,Low
CUST04507,815.0,5,2572.99,514.6,0,815.0,0,0,0,0.0,1,1.0,0,0.0,0.0,0,2572.99,High
CUST04508,490.0,19,3063.86,161.26,0,490.0,0,0,0,0.0,2,4.0,0,0.0,0.0,0,3063.86,High
CUST04509,718.0,5,521.83,104.37,0,718.0,0,0,0,0.0,0,,0,0.0,0.0,0,521.83,High
CUST04510,417.0,4,929.24,232.31,0,417.0,0,0,0,0.0,2,4.0,0,0.0,0.0,0,929.24,High
CUST04511,799.0,15,1458.37,97.22,0,799.0,0,0,0,0.0,1,2.0,0,0.0,0.0,0,1458.37,High
CUST04512,698.0,1,2048.92,2048.92,0,698.0,0,0,0,0.0,3,4.33,0,0.0,0.0,0,2048.92,High
CUST04513,1033.0,1,260.5,260.5,0,1033.0,0,0,0,0.0,0,,0,0.0,0.0,0,260.5,High
CUST04514,1280.0,2,1780.8,890.4,0,1280.0,0,0,0,0.0,1,3.0,0,0.0,0.0,0,1780.8,High
CUST04515,1796.0,0,0.0,0.0,0,1796.0,0,0,0,0.0,1,5.0,0,0.0,0.0,0,0.0,High
CUST04516,1456.0,1,370.06,370.06,0,1456.0,0,0,0,0.0,0,,0,0.0,0.0,0,370.06,High
CUST04517,1441.0,0,0.0,0.0,0,1441.0,0,0,0,0.0,2,5.0,0,0.0,0.0,0,0.0,High
CUST04518,212.0,7,1172.48,167.5,0,212.0,0,0,0,0.0,0,,0,0.0,0.0,0,1172.48,High
CUST04519,1554.0,3,330.35,110.12,0,1554.0,0,0,0,0.0,2,3.5,0,0.0,0.0,0,330.35,High
CUST04520,1138.0,1,129.63,129.63,0,1138.0,0,0,0,0.0,2,2.5,0,0.0,0.0,0,129.63,High
CUST04521,69.0,2,193.67,96.84,0,69.0,0,0,0,0.0,0,,0,0.0,0.0,0,193.67,Low
CUST04522,1184.0,2,178.96,89.48,0,1184.0,0,0,0,0.0,0,,0,0.0,0.0,0,178.96,High
CUST04523,155.0,7,619.97,88.57,0,155.0,0,0,0,0.0,3,3.0,0,0.0,0.0,0,619.97,Medium
CUST04524,1089.0,2,148.84,74.42,0,1089.0,0,0,0,0.0,0,,0,0.0,0.0,0,148.84,High
CUST04525,783.0,1,79.46,79.46,0,783.0,0,0,0,0.0,0,,0,0.0,0.0,0,79.46,High
CUST04526,692.0,1,45.17,45.17,0,692.0,0,0,0,0.0,0,,0,0.0,0.0,0,45.17,High
CUST04527,655.0,0,0.0,0.0,0,655.0,0,0,0,0.0,0,,0,0.0,0.0,0,0.0,High
CUST04528,1326.0,0,0.0,0.0,0,1326.0,0,0,0,0.0,1,,0,0.0,0.0,0,0.0,High
CUST04529,1233.0,0,0.0,0.0,0,1233.0,0,0,0,0.0,3,3.5,0,0.0,0.0,0,0.0,High
CUST04530,387.0,5,540.48,108.1,0,387.0,0,0,0,0.0,0,,0,0.0,0.0,0,540.48,High
CUST04531,44.0,3,224.37,74.79,0,44.0,0,0,0,0.0,0,,0,0.0,0.0,0,224.37,Low
CUST04532,1230.0,5,641.03,128.21,0,1230.0,0,0,0,0.0,0,,0,0.0,0.0,0,641.03,High
CUST04533,366.0,6,726.91,121.15,0,366.0,0,0,0,0.0,0,,0,0.0,0.0,0,726.91,High
CUST04534,1038.0,1,56.01,56.01,0,1038.0,0,0,0,0.0,2,3.0,0,0.0,0.0,0,56.01,High
CUST04535,1274.0,7,848.27,121.18,0,1274.0,0,0,0,0.0,0,,0,0.0,0.0,0,848.27,High
CUST04536,281.0,7,2365.59,337.94,0,281.0,0,0,0,0.0,2,4.0,0,0.0,0.0,0,2365.59,High
CUST04537,734.0,5,408.93,81.79,0,734.0,0,0,0,0.0,3,4.0,0,0.0,0.0,0,408.93,High
CUST04538,1266.0,3,274.2,91.4,0,1266.0,0,0,0,0.0,2,4.5,0,0.0,0.0,0,274.2,High
CUST04539,47.0,4,728.11,182.03,0,47.0,0,0,0,0.0,0,,0,0.0,0.0,0,728.11,Low
CUST04540,111.0,3,205.66,68.55,0,111.0,0,0,0,0.0,2,3.0,0,0.0,0.0,0,205.66,Medium
CUST04541,393.0,1,1294.34,1294.34,0,393.0,0,0,0,0.0,2,5.0,0,0.0,0.0,0,1294.34,High
CUST04542,1342.0,2,100.23,50.12,0,1342.0,0,0,0,0.0,0,,0,0.0,0.0,0,100.23,High
CUST04543,758.0,4,597.88,149.47,0,758.0,0,0,0,0.0,4,4.0,0,0.0,0.0,0,597.88,High
CUST04544,335.0,7,2041.66,291.67,0,335.0,0,0,0,0.0,0,,0,0.0,0.0,0,2041.66,High
CUST04545,419.0,11,1603.33,145.76,0,419.0,0,0,0,0.0,0,,0,0.0,0.0,0,1603.33,High
CUST04546,447.0,2,217.58,108.79,0,447.0,0,0,0,0.0,0,,0,0.0,0.0,0,217.58,High
CUST04547,169.0,4,1044.94,261.24,0,169.0,0,0,0,0.0,0,,0,0.0,0.0,0,1044.94,Medium
CUST04548,36.0,9,981.06,109.01,0,36.0,0,0,0,0.0,0,,0,0.0,0.0,0,981.06,Low
CUST04549,31.0,10,2439.73,243.97,0,31.0,0,0,0,0.0,0,,0,0.0,0.0,0,2439.73,Low
CUST04550,1225.0,3,277.7,92.57,0,1225.0,0,0,0,0.0,1,4.0,0,0.0,0.0,0,277.7,High
CUST04551,807.0,7,992.25,141.75,0,807.0,0,0,0,0.0,2,,0,0.0,0.0,0,992.25,High
CUST04552,795.0,2,157.53,78.76,0,795.0,0,0,0,0.0,1,4.0,0,0.0,0.0,0,157.53,High
CUST04553,291.0,8,1047.72,130.96,0,291.0,0,0,0,0.0,0,,0,0.0,0.0,0,1047.72,High
CUST04554,230.0,1,15.58,15.58,0,230.0,0,0,0,0.0,0,,0,0.0,0.0,0,15.58,High
CUST04555,437.0,0,0.0,0.0,0,437.0,0,0,0,0.0,0,,0,0.0,0.0,0,0.0,High
CUST04556,216.0,7,1072.0,153.14,0,216.0,0,0,0,0.0,0,,0,0.0,0.0,0,1072.0,High
CUST04557,1568.0,0,0.0,0.0,0,1568.0,0,0,0,0.0,4,3.67,0,0.0,0.0,0,0.0,High
CUST04558,11.0,5,1573.82,314.76,0,11.0,0,0,0,0.0,0,,0,0.0,0.0,0,1573.82,Low
CUST04559,795.0,4,380.58,95.14,0,795.0,0,0,0,0.0,0,,0,0.0,0.0,0,380.58,High
CUST04560,436.0,0,0.0,0.0,0,436.0,0,0,0,0.0,0,,0,0.0,0.0,0,0.0,High
CUST04561,77.0,9,1366.96,151.88,0,77.0,0,0,0,0.0,1,5.0,0,0.0,0.0,0,1366.96,Low
CUST04562,115.0,3,403.02,134.34,0,115.0,0,0,0,0.0,2,4.0,0,0.0,0.0,0,403.02,Medium
CUST04563,31.0,4,730.28,182.57,0,31.0,0,0,0,0.0,0,,0,0.0,0.0,0,730.28,Low
CUST04564,1366.0,6,421.12,70.19,0,1366.0,0,0,0,0.0,1,3.0,0,0.0,0.0,0,421.12,High
CUST04565,372.0,3,836.06,278.69,0,372.0,0,0,0,0.0,0,,0,0.0,0.0,0,836.06,High
CUST04566,1287.0,1,48.86,48.86,0,1287.0,0,0,0,0.0,0,,0,0.0,0.0,0,48.86,High
CUST04567,938.0,2,113.37,56.68,0,938.0,0,0,0,0.0,1,,0,0.0,0.0,0,113.37,High
CUST04568,587.0,1,30.33,30.33,0,587.0,0,0,0,0.0,2,4.5,0,0.0,0.0,0,30.33,High
CUST04569,1053.0,15,3293.57,219.57,0,1053.0,0,0,0,0.0,0,,0,0.0,0.0,0,3293.57,High
CUST04570,1843.0,0,0.0,0.0,0,1843.0,0,0,0,0.0,0,,0,0.0,0.0,0,0.0,High
CUST04571,145.0,4,2172.3,543.08,0,145.0,0,0,0,0.0,2,4.5,0,0.0,0.0,0,2172.3,Medium
CUST04572,241.0,5,1959.83,391.97,0,241.0,0,0,0,0.0,2,4.0,0,0.0,0.0,0,1959.83,High
CUST04573,859.0,1,36.79,36.79,0,859.0,0,0,0,0.0,2,4.0,0,0.0,0.0,0,36.79,High
CUST04574,128.0,6,331.78,55.3,0,128.0,0,0,0,0.0,4,4.0,0,0.0,0.0,0,331.78,Medium
CUST04575,1085.0,4,1101.38,275.35,0,1085.0,0,0,0,0.0,1,3.0,0,0.0,0.0,0,1101.38,High
CUST04576,325.0,3,232.7,77.57,0,325.0,0,0,0,0.0,0,,0,0.0,0.0,0,232.7,High
CUST04577,1215.0,7,872.67,124.67,0,1215.0,0,0,0,0.0,2,4.0,0,0.0,0.0,0,872.67,High
CUST04578,1932.0,1,1268.46,1268.46,0,1932.0,0,0,0,0.0,0,,0,0.0,0.0,0,1268.46,High
CUST04579,514.0,4,829.81,207.45,0,514.0,0,0,0,0.0,0,,0,0.0,0.0,0,829.81,High
CUST04580,1384.0,12,3814.96,317.91,0,1384.0,0,0,0,0.0,0,,0,0.0,0.0,0,3814.96,High
CUST04581,1132.0,5,698.9,139.78,0,1132.0,0,0,0,0.0,0,,0,0.0,0.0,0,698.9,High
CUST04582,1250.0,2,150.91,75.46,0,1250.0,0,0,0,0.0,0,,0,0.0,0.0,0,150.91,High
CUST04583,1024.0,1,70.1,70.1,0,1024.0,0,0,0,0.0,0,,0,0.0,0.0,0,70.1,High
CUST04584,1636.0,3,220.58,73.53,0,1636.0,0,0,0,0.0,1,4.0,0,0.0,0.0,0,220.58,High
CUST04585,791.0,1,34.73,34.73,0,791.0,0,0,0,0.0,0,,0,0.0,0.0,0,34.73,High
CUST04586,1950.0,0,0.0,0.0,0,1950.0,0,0,0,0.0,0,,0,0.0,0.0,0,0.0,High
CUST04587,488.0,7,809.69,115.67,0,488.0,0,0,0,0.0,0,,0,0.0,0.0,0,809.69,High
CUST04588,1670.0,1,23.72,23.72,0,1670.0,0,0,0,0.0,1,4.0,0,0.0,0.0,0,23.72,High
CUST04589,1530.0,7,893.34,127.62,0,1530.0,0,0,0,0.0,3,1.67,0,0.0,0.0,0,893.34,High
CUST04590,376.0,10,1773.88,177.39,0,376.0,0,0,0,0.0,0,,0,0.0,0.0,0,1773.88,High
CUST04591,536.0,8,2014.2,251.78,0,536.0,0,0,0,0.0,0,,0,0.0,0.0,0,2014.2,High
CUST04592,826.0,0,0.0,0.0,0,826.0,0,0,0,0.0,0,,0,0.0,0.0,0,0.0,High
CUST04593,847.0,8,779.09,97.39,0,847.0,0,0,0,0.0,4,4.25,0,0.0,0.0,0,779.09,High
CUST04594,1847.0,1,32.65,32.65,0,1847.0,0,0,0,0.0,0,,0,0.0,0.0,0,32.65,High
CUST04595,424.0,3,189.8,63.27,0,424.0,0,0,0,0.0,1,,0,0.0,0.0,0,189.8,High
CUST04596,400.0,4,403.5,100.88,0,400.0,0,0,0,0.0,0,,0,0.0,0.0,0,403.5,High
CUST04597,1374.0,0,0.0,0.0,0,1374.0,0,0,0,0.0,0,,0,0.0,0.0,0,0.0,High
CUST04598,967.0,7,1392.08,198.87,0,967.0,0,0,0,0.0,0,,0,0.0,0.0,0,1392.08,High
CUST04599,1172.0,0,0.0,0.0,0,1172.0,0,0,0,0.0,1,4.0,0,0.0,0.0,0,0.0,High
CUST04600,389.0,5,1285.62,257.12,0,389.0,0,0,0,0.0,3,2.67,0,0.0,0.0,0,1285.62,High
CUST04601,958.0,9,2927.91,325.32,0,958.0,0,0,0,0.0,0,,0,0.0,0.0,0,2927.91,High
CUST04602,1243.0,6,1839.72,306.62,0,1243.0,0,0,0,0.0,0,,0,0.0,0.0,0,1839.72,High
CUST04603,1004.0,8,3946.99,493.37,0,1004.0,0,0,0,0.0,0,,0,0.0,0.0,0,3946.99,High
CUST04604,930.0,6,1639.16,273.19,0,930.0,0,0,0,0.0,0,,0,0.0,0.0,0,1639.16,High
CUST04605,2035.0,0,0.0,0.0,0,2035.0,0,0,0,0.0,3,4.5,0,0.0,0.0,0,0.0,High
CUST04606,406.0,2,1317.09,658.54,0,406.0,0,0,0,0.0,2,5.0,0,0.0,0.0,0,1317.09,High
CUST04607,29.0,7,1901.77,271.68,0,29.0,0,0,0,0.0,0,,0,0.0,0.0,0,1901.77,Low
CUST04608,1.0,8,1358.2,169.78,0,1.0,0,0,0,0.0,0,,0,0.0,0.0,0,1358.2,Low
CUST04609,606.0,20,5585.34,279.27,0,606.0,0,0,0,0.0,1,4.0,0,0.0,0.0,0,5585.34,High
CUST04610,1301.0,3,535.55,178.52,0,1301.0,0,0,0,0.0,0,,0,0.0,0.0,0,535.55,High
